20.391932	 208.000000	 1.200000
19.712261	 242.200000	 3.300000
20.436371	 219.600000	 5.900000
21.503775	 235.200000	 2.000000
23.194830	 217.200000	 1.800000
22.963450	 228.900000	 6.600000
22.739861	 231.700000	 2.900000
17.659401	 218.600000	 1.700000
18.141446	 226.800000	 7.800000
20.000827	 224.100000	 1.300000
18.784097	 228.800000	 2.100000
18.266908	 236.600000	 2.600000
20.903995	 229.500000	 3.100000
19.440974	 230.200000	 3.000000
16.630593	 250.200000	 1.200000
19.442406	 221.300000	 8.200000
28.586539	 223.500000	 3.100000
22.559935	 248.300000	 2.100000
21.579931	 232.800000	 2.300000
18.532843	 213.000000	 2.700000
21.325816	 228.800000	 4.400000
40.632632	 240.700000	 0.100000
25.002285	 225.700000	 1.500000
20.719944	 227.700000	 0.200000
18.071994	 228.500000	 2.300000
16.122878	 238.200000	 1.600000
15.885841	 241.200000	 1.500000
16.621824	 228.100000	 3.900000
16.896579	 219.500000	 2.100000
17.750274	 204.400000	 6.100000
15.519239	 220.500000	 1.300000
35.266237	 237.400000	 1.700000
30.882226	 227.200000	 1.400000
26.285839	 218.200000	 2.300000
22.415816	 232.300000	 0.900000
21.108058	 221.600000	 3.000000
14.939091	 216.900000	 2.900000
16.413436	 226.200000	 2.200000
16.987823	 240.400000	 3.000000
16.250713	 237.200000	 1.300000
14.891927	 229.000000	 2.200000
14.415939	 229.400000	 0.900000
14.522213	 221.800000	 0.900000
24.844184	 228.100000	 2.100000
23.593967	 233.000000	 2.500000
14.213263	 227.100000	 3.900000
14.239936	 235.000000	 1.400000
14.091694	 222.300000	 5.900000
23.430621	 226.700000	 2.000000
25.438136	 227.900000	 1.300000
20.348836	 224.200000	 1.700000
19.361817	 230.200000	 2.100000
13.458098	 224.600000	 4.800000
14.130963	 227.900000	 3.500000
34.565822	 222.300000	 2.200000
23.537201	 224.500000	 2.700000
19.123515	 244.000000	 3.300000
18.424069	 230.100000	 3.800000
13.684712	 233.800000	 2.900000
13.227090	 224.900000	 1.900000
15.212860	 218.600000	 1.800000
16.317068	 237.400000	 2.600000
18.341607	 237.100000	 2.500000
18.882430	 235.800000	 2.400000
19.538111	 224.600000	 5.100000
20.481761	 218.100000	 4.000000
21.482860	 223.100000	 2.100000
12.493726	 211.800000	 3.900000
12.718701	 227.500000	 1.800000
13.045194	 227.800000	 0.900000
14.733886	 231.500000	 1.100000
14.547835	 228.800000	 2.000000
21.848090	 236.000000	 2.100000
18.492945	 225.000000	 2.000000
14.029229	 226.600000	 2.100000
12.712275	 221.500000	 2.500000
12.469521	 235.300000	 3.300000
