7785.000000	 4784.355996	 478.435600	 0
7786.000000	 4891.615806	 489.161581	 0
7787.000000	 5001.646147	 500.164615	 0
7788.000000	 4677.480677	 467.748068	 0
7789.000000	 4784.297592	 478.429759	 0
7790.000000	 4918.847798	 491.884780	 0
7791.000000	 4484.738377	 448.473838	 0
7792.000000	 4567.009875	 456.700987	 0
7793.000000	 4586.390205	 458.639020	 0
7794.000000	 4622.127252	 462.212725	 0
7795.000000	 4615.055524	 461.505552	 0
7796.000000	 4609.967092	 460.996709	 0
7797.000000	 4851.375582	 485.137558	 0
7798.000000	 4795.116898	 479.511690	 0
7799.000000	 4835.084570	 483.508457	 0
7800.000000	 4888.928014	 488.892801	 0
7801.000000	 4763.460817	 476.346082	 0
7802.000000	 4593.924296	 459.392430	 0
7803.000000	 4560.900593	 456.090059	 0
7804.000000	 4568.948151	 456.894815	 0
7805.000000	 4494.985812	 449.498581	 0
7806.000000	 4559.612059	 455.961206	 0
7807.000000	 4499.544959	 449.954496	 0
7808.000000	 4586.901238	 458.690124	 0
7809.000000	 4746.203708	 474.620371	 0
7810.000000	 4539.914158	 453.991416	 0
7811.000000	 4606.967813	 460.696781	 0
7812.000000	 4545.793475	 454.579347	 0
7813.000000	 4443.423767	 444.342377	 0
7814.000000	 4618.372374	 461.837237	 0
7815.000000	 4605.377526	 460.537753	 0
7816.000000	 4501.203384	 450.120338	 0
7817.000000	 4457.036721	 445.703672	 0
7818.000000	 4533.691719	 453.369172	 0
7819.000000	 4663.821487	 466.382149	 0
7820.000000	 4563.550666	 456.355067	 0
7821.000000	 4601.249107	 460.124911	 0
7822.000000	 4454.922016	 445.492202	 0
7823.000000	 4388.411030	 438.841103	 0
7824.000000	 4572.695729	 457.269573	 0
7825.000000	 4561.880074	 456.188007	 0
7826.000000	 4651.001851	 465.100185	 0
7827.000000	 4670.619447	 467.061945	 0
7828.000000	 4611.019577	 461.101958	 0
7829.000000	 4463.771410	 446.377141	 0
7830.000000	 4642.572235	 464.257223	 0
7831.000000	 4688.915656	 468.891566	 0
7832.000000	 4593.516686	 459.351669	 0
7833.000000	 4507.877236	 450.787724	 0
7834.000000	 4464.164419	 446.416442	 0
7835.000000	 4642.590486	 464.259049	 0
7836.000000	 4669.523159	 466.952316	 0
7837.000000	 4389.246934	 438.924693	 0
7838.000000	 4555.827979	 455.582798	 0
7839.000000	 4652.992447	 465.299245	 0
7840.000000	 4551.846786	 455.184679	 0
7841.000000	 4695.527454	 469.552745	 0
7842.000000	 4609.183508	 460.918351	 0
7843.000000	 4462.369719	 446.236972	 0
7844.000000	 4700.441891	 470.044189	 0
7845.000000	 4580.602144	 458.060214	 0
7846.000000	 4637.562891	 463.756289	 0
7847.000000	 4636.776874	 463.677687	 0
7848.000000	 4374.026659	 437.402666	 0
7849.000000	 4513.988951	 451.398895	 0
7850.000000	 4589.019593	 458.901959	 0
7851.000000	 4606.481115	 460.648111	 0
7852.000000	 4462.436640	 446.243664	 0
7853.000000	 4514.637477	 451.463748	 0
7854.000000	 4677.091319	 467.709132	 0
7855.000000	 4413.210747	 441.321075	 0
7856.000000	 4321.644527	 432.164453	 0
7857.000000	 4490.072592	 449.007259	 0
7858.000000	 4756.378138	 475.637814	 0
7859.000000	 4577.852298	 457.785230	 0
7860.000000	 4670.574427	 467.057443	 0
7861.000000	 4664.702411	 466.470241	 0
7862.000000	 4575.145038	 457.514504	 0
7863.000000	 4581.216601	 458.121660	 0
7864.000000	 4411.976966	 441.197697	 0
7865.000000	 4601.880598	 460.188060	 0
7866.000000	 4421.078226	 442.107823	 0
7867.000000	 4665.117321	 466.511732	 0
7868.000000	 4620.524797	 462.052480	 0
7869.000000	 4605.662245	 460.566224	 0
7870.000000	 4604.265420	 460.426542	 0
7871.000000	 4633.037813	 463.303781	 0
7872.000000	 4634.342165	 463.434216	 0
7873.000000	 4499.476821	 449.947682	 0
7874.000000	 4601.962120	 460.196212	 0
7875.000000	 4608.909740	 460.890974	 0
7876.000000	 4619.834902	 461.983490	 0
7877.000000	 4573.405092	 457.340509	 0
7878.000000	 4490.889028	 449.088903	 0
7879.000000	 4459.535917	 445.953592	 0
7880.000000	 4743.091272	 474.309127	 0
7881.000000	 4614.728219	 461.472822	 0
7882.000000	 4596.125390	 459.612539	 0
7883.000000	 4370.331401	 437.033140	 0
7884.000000	 4546.383596	 454.638360	 0
7885.000000	 4516.108522	 451.610852	 0
7886.000000	 4711.132222	 471.113222	 0
7887.000000	 4668.234625	 466.823462	 0
7888.000000	 4464.859181	 446.485918	 0
7889.000000	 4624.432985	 462.443299	 0
7890.000000	 4498.024027	 449.802403	 0
7891.000000	 4530.243461	 453.024346	 0
7892.000000	 4527.880540	 452.788054	 0
7893.000000	 4388.902595	 438.890260	 0
7894.000000	 4647.629031	 464.762903	 0
7895.000000	 4550.749281	 455.074928	 0
7896.000000	 4563.464277	 456.346428	 0
7897.000000	 4431.196686	 443.119669	 0
7898.000000	 4523.127930	 452.312793	 0
7899.000000	 4480.362959	 448.036296	 0
7900.000000	 4517.353254	 451.735325	 0
7901.000000	 4420.416317	 442.041632	 0
7902.000000	 4437.406958	 443.740696	 0
7903.000000	 4612.490623	 461.249062	 0
7904.000000	 4651.488549	 465.148855	 0
7905.000000	 4496.678306	 449.667831	 0
7906.000000	 4592.724585	 459.272458	 0
7907.000000	 4368.001332	 436.800133	 0
7908.000000	 4450.524696	 445.052470	 0
7909.000000	 4309.286037	 430.928604	 0
7910.000000	 4513.734651	 451.373465	 0
7911.000000	 4463.691105	 446.369110	 0
7912.000000	 4414.858221	 441.485822	 0
7913.000000	 4532.197555	 453.219755	 0
7914.000000	 4616.344058	 461.634406	 0
7915.000000	 4620.029582	 462.002958	 0
7916.000000	 4386.803708	 438.680371	 0
7917.000000	 4483.343986	 448.334399	 0
7918.000000	 4392.241346	 439.224135	 0
7919.000000	 4469.387910	 446.938791	 0
7920.000000	 4343.479033	 434.347903	 0
7921.000000	 4359.552248	 435.955225	 0
7922.000000	 4474.619917	 447.461992	 0
7923.000000	 4401.963147	 440.196315	 0
7924.000000	 4491.322190	 449.132219	 0
7925.000000	 4647.528041	 464.752804	 0
7926.000000	 4451.439689	 445.143969	 0
7927.000000	 4439.768662	 443.976866	 0
7928.000000	 4450.646371	 445.064637	 0
7929.000000	 4547.243836	 454.724384	 0
7930.000000	 4430.658884	 443.065888	 0
7931.000000	 4334.462946	 433.446295	 0
7932.000000	 4493.351722	 449.335172	 0
7933.000000	 4594.974348	 459.497435	 0
7934.000000	 4655.535447	 465.553545	 0
7935.000000	 4576.371518	 457.637152	 0
7936.000000	 4715.547793	 471.554779	 0
7937.000000	 4763.850176	 476.385018	 0
7938.000000	 4444.473818	 444.447382	 0
7939.000000	 4508.849416	 450.884942	 0
7940.000000	 4507.967275	 450.796728	 0
7941.000000	 4321.189464	 432.118946	 0
7942.000000	 4267.796216	 426.779622	 0
7943.000000	 4350.704071	 435.070407	 0
7944.000000	 4568.261906	 456.826191	 0
7945.000000	 4316.356548	 431.635655	 0
7946.000000	 4466.483537	 446.648354	 0
7947.000000	 4523.803224	 452.380322	 0
7948.000000	 4457.529503	 445.752950	 0
7949.000000	 4358.323335	 435.832333	 0
7950.000000	 4365.043423	 436.504342	 0
7951.000000	 4444.232903	 444.423290	 0
7952.000000	 4506.453643	 450.645364	 0
7953.000000	 4445.487368	 444.548737	 0
7954.000000	 4655.192324	 465.519232	 0
7955.000000	 4489.492204	 448.949220	 0
7956.000000	 4406.792412	 440.679241	 0
7957.000000	 4240.305056	 424.030506	 0
7958.000000	 4284.004489	 428.400449	 0
7959.000000	 4316.307879	 431.630788	 0
7960.000000	 4447.056970	 444.705697	 0
7961.000000	 4298.040871	 429.804087	 0
7962.000000	 4332.254552	 433.225455	 0
7963.000000	 4320.084658	 432.008466	 0
7964.000000	 4575.193708	 457.519371	 0
7965.000000	 4513.024071	 451.302407	 0
7966.000000	 4362.751073	 436.275107	 0
7967.000000	 4331.904129	 433.190413	 0
7968.000000	 4426.506130	 442.650613	 0
7969.000000	 4391.143841	 439.114384	 0
7970.000000	 4625.731253	 462.573125	 0
7971.000000	 4464.326246	 446.432625	 0
7972.000000	 4460.556767	 446.055677	 0
7973.000000	 4495.651372	 449.565137	 0
7974.000000	 4500.960035	 450.096003	 0
7975.000000	 4454.294175	 445.429418	 0
7976.000000	 4427.245912	 442.724591	 0
7977.000000	 4631.812550	 463.181255	 0
7978.000000	 4474.203790	 447.420379	 0
7979.000000	 4600.627350	 460.062735	 0
7980.000000	 4536.633811	 453.663381	 0
7981.000000	 4357.356022	 435.735602	 0
7982.000000	 4526.340140	 452.634014	 0
7983.000000	 4419.323679	 441.932368	 0
7984.000000	 4435.765567	 443.576557	 0
7985.000000	 4521.555894	 452.155589	 0
7986.000000	 4559.779970	 455.977997	 0
7987.000000	 4436.781550	 443.678155	 0
7988.000000	 4505.067769	 450.506777	 0
7989.000000	 4632.867469	 463.286747	 0
7990.000000	 4516.764349	 451.676435	 0
7991.000000	 4472.226578	 447.222658	 0
7992.000000	 4289.812018	 428.981202	 0
7993.000000	 4340.150016	 434.015002	 0
7994.000000	 4253.153894	 425.315389	 0
7995.000000	 4485.142337	 448.514234	 0
7996.000000	 4255.707844	 425.570784	 0
7997.000000	 4376.346993	 437.634699	 0
7998.000000	 4483.390223	 448.339022	 0
7999.000000	 4380.368339	 438.036834	 0
8000.000000	 4281.247343	 428.124734	 0
8001.000000	 4442.019642	 444.201964	 0
8002.000000	 4598.389754	 459.838975	 0
8003.000000	 4508.317698	 450.831770	 0
8004.000000	 4429.341148	 442.934115	 0
