  7.14948247e-02   2.08573377e+01
  1.42989649e+00   1.57741660e+01
  2.14484474e+00   1.40353110e+01
  2.85979299e+00   1.27709005e+01
  3.57474123e+00   1.18084806e+01
  4.28968948e+00   1.10493429e+01
  5.00463773e+00   1.04333082e+01
  5.71958597e+00   9.92183264e+00
  6.43453422e+00   9.48882159e+00
  7.14948247e+00   9.11651581e+00
  7.86443071e+00   8.79182459e+00
  8.57937896e+00   8.50559478e+00
  9.29432721e+00   8.25045899e+00
  1.00092755e+01   8.02136325e+00
  1.07242237e+01   7.81371892e+00
  1.14391719e+01   7.62465973e+00
  1.21541202e+01   7.45130971e+00
  1.28690684e+01   7.29124469e+00
  1.35840167e+01   7.14327253e+00
  1.42989649e+01   7.00565160e+00
  1.50139132e+01   6.87716767e+00
  1.57288614e+01   6.75644570e+00
  1.64438097e+01   6.64333116e+00
  1.71587579e+01   6.53672061e+00
  1.78737062e+01   6.43551094e+00
  1.85886544e+01   6.34008887e+00
  1.93036027e+01   6.24949798e+00
  2.00185509e+01   6.16331713e+00
  2.07334992e+01   6.08056971e+00
  2.14484474e+01   6.00215176e+00
  2.21633956e+01   5.92715491e+00
  2.28783439e+01   5.85532029e+00
  2.35932921e+01   5.78641634e+00
  2.43082404e+01   5.64019130e+00
  2.50231886e+01   5.65581663e+00
  2.57381369e+01   5.59454951e+00
  2.64530851e+01   5.53549504e+00
  2.71680334e+01   5.47746957e+00
  2.78829816e+01   5.42244993e+00
  2.85979299e+01   5.36926016e+00
  2.93128781e+01   5.31779405e+00
  3.00278264e+01   5.26795415e+00
  3.07427746e+01   5.21827362e+00
  3.14577229e+01   5.17144213e+00
  3.21726711e+01   5.12598759e+00
  3.28876193e+01   5.08183935e+00
  3.36025676e+01   5.03893193e+00
  3.43175158e+01   4.99537699e+00
  3.50324641e+01   4.95479493e+00
  3.57474123e+01   4.91528296e+00
  3.64623606e+01   4.87679189e+00
  3.71773088e+01   4.83927579e+00
  3.78922571e+01   4.80269163e+00
  3.86072053e+01   4.76458934e+00
  3.93221536e+01   4.72977718e+00
  4.00371018e+01   4.69578268e+00
  4.07520501e+01   4.66257246e+00
  4.14669983e+01   4.63011506e+00
  4.21819466e+01   4.59838085e+00
  4.28968948e+01   4.56414703e+00
  4.36118430e+01   4.53380930e+00
  4.43267913e+01   4.50411463e+00
  4.50417395e+01   4.47503938e+00
  4.57566878e+01   4.44656116e+00
  4.64716360e+01   4.41865873e+00
  4.71865843e+01   4.39131193e+00
  4.79015325e+01   4.36450160e+00
  4.86164808e+01   4.33820955e+00
  4.93314290e+01   4.31241843e+00
  5.00463773e+01   4.28711176e+00
  5.07613255e+01   4.25821500e+00
  5.14762738e+01   4.23386739e+00
  5.21912220e+01   4.20995851e+00
  5.29061703e+01   4.18647473e+00
  5.36211185e+01   4.16340302e+00
  5.43360667e+01   4.14073090e+00
  5.50510150e+01   4.11844646e+00
  5.57659632e+01   4.09653826e+00
  5.64809115e+01   4.07499537e+00
  5.71958597e+01   4.05380732e+00
  5.79108080e+01   4.03296403e+00
  5.86257562e+01   4.01245587e+00
  5.93407045e+01   3.99227358e+00
  6.00556527e+01   3.97240824e+00
  6.07706010e+01   3.95285132e+00
  6.14855492e+01   3.93359459e+00
  6.22004975e+01   3.90962446e+00
  6.29154457e+01   3.89098378e+00
  6.36303940e+01   3.87261982e+00
  6.43453422e+01   3.85452556e+00
