1387.044  861.169   14.28      
678.269   862.423   12.00      
991.095   870.311   9.613      
1780.786  870.327   14.28      
642.479   875.177   14.28      
1207.059  875.395   14.28      
1424.183  890.805   14.28      
1430.814  897.468   14.28      
1057.257  893.410   14.28      
523.189   899.951   14.28      
1379.375  905.075   14.28      
953.166   905.141   14.28      
1255.261  915.838   14.28      
1366.667  916.411   14.28      
1206.046  923.676   14.28      
902.245   923.861   14.28      
1513.094  928.439   14.28      
1161.637  928.487   14.28      
1042.280  933.943   9.939      
928.494   934.242   14.28      
842.244   934.877   14.28      
1296.485  936.888   14.28      
1102.839  940.356   14.28      
1074.313  941.229   14.28      
1643.642  943.988   14.28      
858.945   948.130   14.28      
811.884   948.264   14.28      
1347.108  957.968   14.28      
593.428   958.255   14.28      
1017.761  963.491   9.479      
813.762   968.447   14.28      
1052.126  969.019   14.28      
1005.139  972.258   14.28      
1697.270  973.314   14.28      
1199.109  1039.627  14.28      
1169.057  1043.247  14.28      
1222.088  1046.949  14.28      
754.496   1052.164  14.28      
1586.462  1052.778  14.28      
801.717   1055.493  14.28      
1258.280  1057.901  14.28      
607.234   1070.007  14.28      
817.419   1080.254  14.28      
994.073   1080.260  14.28      
948.088   1083.184  14.28      
1067.391  1086.777  9.578      
905.401   1087.266  14.28      
2016.785  1090.236  14.28      
57.388    1091.052  14.28      
1661.851  1096.267  14.28      
1518.493  1107.953  14.28      
970.469   1112.233  14.28      
1097.408  1130.208  14.28      
1217.447  1131.323  14.28      
1148.734  1131.373  14.28      
1032.495  1132.687  14.28      
828.505   1135.863  14.28      
643.278   1137.456  14.28      
838.935   1138.176  14.28      
805.129   1140.392  14.28      
1345.470  1146.802  14.28      
1298.462  1150.924  14.28      
1373.822  1159.140  14.28      
1587.855  1161.496  14.28      
1155.430  1166.306  14.28      
716.296   1191.397  14.28      
1434.369  1197.943  14.28      
1357.348  1204.479  14.28      
711.183   1205.133  14.28      
457.272   1214.535  14.28      
1584.839  1217.887  14.28      
1559.309  1222.275  14.28      
448.477   1222.492  14.28      
241.186   1225.221  14.28      
738.510   1227.484  14.28      
1117.495  1227.806  14.28      
1699.919  1237.443  14.28      
703.476   1238.828  14.28      
1443.797  1240.341  11.82      
849.292   1243.965  14.28      
1040.279  1248.860  14.28      
1503.343  1254.340  14.28      
411.941   1256.462  14.28      
47.091    1260.194  14.28      
983.513   1267.541  14.28      
2029.332  1268.910  14.28      
676.438   1270.569  10.49      
1200.677  1279.291  14.28      
1557.846  1280.773  14.28      
753.476   1294.984  14.28      
908.281   1297.981  14.28      
1614.246  1316.884  14.28      
265.025   1329.331  14.28      
1431.522  1335.727  14.28      
1674.486  1335.921  14.28      
1087.132  1338.922  14.28      
1584.248  1344.342  14.28      
1278.141  1356.158  14.28      
856.123   1363.340  14.28      
1508.220  1363.996  14.28      
900.318   1371.846  11.90      
1722.609  1391.457  14.28      
1255.174  1404.337  14.28      
462.462   1406.160  14.28      
896.108   1412.905  14.28      
1052.086  1418.221  14.28      
1476.402  1432.272  14.28      
1625.207  1445.034  14.28      
925.173   1449.964  14.28      
673.947   1453.234  14.28      
365.005   1468.828  14.28      
1061.396  1479.299  14.28      
1763.852  1499.931  14.28      
11.315    1505.012  14.28      
860.492   1507.435  14.28      
1724.436  1513.801  14.28      
1035.325  1516.926  14.28      
1441.125  1518.311  14.28      
411.320   1547.298  14.28      
902.104   1549.469  14.28      
993.091   1568.038  14.28      
1517.942  1582.542  14.28      
786.056   1583.264  14.28      
1474.339  1591.280  14.28      
1957.483  1605.413  14.28      
2020.322  1640.961  14.28      
749.532   1663.492  14.28      
789.278   1671.859  14.28      
1493.031  1677.043  14.28      
558.287   1679.351  14.28      
1255.163  1687.896  14.28      
929.054   1708.326  14.28      
1745.284  1714.444  14.28      
757.483   1724.453  14.28      
863.949   1732.105  14.28      
104.026   1739.505  14.28      
299.067   1760.272  14.28      
590.288   1779.696  14.28      
1663.231  1813.222  14.28      
1761.099  1816.934  14.28      
1435.287  1833.872  14.28      
330.262   1856.306  14.28      
1056.385  1869.411  11.83      
682.478   1904.323  14.28      
35.047    1918.048  14.28      
149.940   2003.755  14.28      
17.232    2018.138  14.28      
925.272   2031.598  14.28      
1421.378  47.291    12.45      
798.274   218.107   12.45      
1038.604  405.734   12.39      
1550.042  499.916   14.28      
1754.320  657.558   12.47      
1901.489  743.465   14.28      
892.123   849.465   9.645      
259.657   1074.466  12.37
713.012   1085.159  12.45
1222.112  1100.218  12.43
1088.755  1358.424  8.921
970.067   1376.364  12.46
1558.247  1486.843  12.41
799.403   1508.492  12.45
252.860   2042.245  15.83
1185.473  509.489   9.092
589.406   570.314   14.28
903.336   848.229   9.356
1228.405  938.167   11.10
666.047   488.132   8.875
1259.307  682.810   8.906
171.489   893.003   10.12
822.528   583.943   8.887
1420.552  914.439   8.884
916.574   996.431   8.909
1155.350  403.280   8.865
1155.310  644.335   8.877
1431.262  710.412   8.874
752.372   970.079   8.888
1053.280  998.320   8.897
1374.250  1002.365  8.879
1653.263  171.304   8.846
1381.432  480.368   8.877
920.749   660.782   8.886
1065.262  763.417   8.894
886.310   770.241   8.899
929.484   496.502   8.875
1120.393  529.095   8.873
947.389   564.538   8.897
1160.613  621.645   8.878
1046.258  626.388   8.882
1070.298  703.360   8.880
453.532   1162.090  8.889
974.864   485.155   8.898
1021.246  536.393   8.868
757.521   749.455   8.883
891.456   952.553   8.906
1260.233  1247.309  8.898
971.500   301.511   8.860
946.567   582.823   8.883
1353.312  594.337   8.876
1066.825  744.973   9.304
1254.221  976.337   8.890
584.230   1019.880  8.893
930.528   1023.254  8.911
1072.534  1179.398  8.903
1318.313  1261.336  8.894
1452.324  543.352   8.869
886.476   812.526   8.903
1157.063  850.994   9.030
720.502   1149.219  8.902
1293.609  842.643   8.887
837.729   848.632   8.895
1355.492  1001.437  8.887
1071.285  1099.886  8.914
963.465   876.447   8.893
1150.425  229.473   8.865
1068.509  862.522   8.913
1193.506  906.329   8.889
1089.760  134.500   7.369
1065.521  359.095   7.097
587.500   373.633   6.731
1665.377  445.852   6.947
1295.234  523.352   7.082
1143.767  526.972   7.028
938.345   556.703   6.610
761.958   623.335   6.543
1287.267  678.094   6.983
1429.334  680.070   7.206
655.287   680.500   6.532
1073.382  723.377   6.733
1389.320  729.672   6.818
881.913   754.241   6.828
989.402   808.599   6.536
1041.000  813.000   9.013
541.841   836.082   7.406
1342.793  841.223   6.766
927.001   844.001   8.962
1219.314  858.830   6.549
1009.192  869.164   6.917
1172.000  889.999   8.915
859.612   900.962   8.897
1024.370  945.236   6.618
1025.076  953.093   7.082
1262.999  959.014   9.029
1006.837  1006.262  6.492
1070.315  1012.431  6.955
1130.434  1143.303  7.246
267.711   1152.500  7.076
891.000   1155.001  8.970
836.935   977.199   14.28      
1319.369  978.924   14.28      
1277.172  979.945   14.28      
1061.844  980.426   14.28      
1225.281  982.259   14.28      
1244.436  990.300   14.28      
309.480   991.052   14.28      
232.121   993.136   14.28      
775.983   993.196   14.28      
922.419   1013.340  14.28      
530.259   1021.910  14.28      
730.479   1024.926  14.28      
709.299   1027.932  14.28      
1330.404  1028.750  14.28      
1525.485  1034.409  14.28      
1135.095  1035.454  14.28
1045.750  645.400   14.28      
1600.956  646.148   14.28      
1415.329  647.154   14.28      
1272.227  654.484   14.28      
961.365   658.970   14.28      
1080.871  660.633   10.19      
1308.453  661.222   14.28      
1157.949  661.466   14.28      
681.520   678.495   14.28      
1467.866  681.156   14.28      
1031.373  681.280   14.28      
1206.454  683.800   14.28      
34.208    684.405   14.28      
1499.486  690.330   14.28      
964.484   694.445   14.28      
637.366   696.244   14.28      
700.740   699.399   14.28      
