12.683333	 237.400000	 1.100000
3.633333	 247.480000	 0.310000
3.550000	 226.560000	 0.710000
9.433333	 218.510000	 0.460000
2.633333	 241.950000	 0.590000
4.450000	 222.990000	 0.600000
18.466667	 236.650000	 0.450000
5.466667	 210.630000	 0.480000
3.950000	 245.000000	 0.690000
7.966667	 229.890000	 0.550000
6.300000	 222.670000	 0.520000
5.633333	 255.640000	 0.480000
4.900000	 259.280000	 0.400000
5.600000	 221.300000	 0.860000
16.566667	 242.010000	 1.050000
4.683333	 218.730000	 0.360000
8.783333	 226.260000	 0.749000
18.583333	 225.750000	 0.340000
8.733333	 236.590000	 0.400000
9.066667	 241.000000	 0.430000
5.000000	 232.160000	 0.600000
2.966667	 215.140000	 0.420000
3.166667	 245.030000	 0.520000
6.683333	 235.480000	 0.620000
12.516667	 225.530000	 0.600000
6.600000	 219.160000	 0.650000
7.500000	 216.090000	 0.640000
19.300000	 229.930000	 0.903000
4.516667	 249.560000	 0.640000
9.116667	 251.090000	 0.950000
8.816667	 217.270000	 0.550000
5.950000	 264.420000	 0.570000
6.616667	 223.600000	 0.450000
5.366667	 211.690000	 0.620000
2.616667	 234.620000	 0.370000
4.733333	 229.480000	 0.490000
2.500000	 197.370000	 0.490000
6.283333	 241.150000	 0.600000
22.366667	 239.220000	 0.420000
6.383333	 218.600000	 0.470000
5.850000	 224.520000	 0.350000
5.783333	 225.200000	 0.640000
2.716667	 248.370000	 0.320000
8.183333	 215.530000	 0.390000
18.450000	 241.900000	 0.390000
14.416667	 223.040000	 0.400000
3.800000	 231.760000	 0.540000
9.500000	 221.730000	 0.620000
9.283333	 219.220000	 0.360000
14.716667	 246.810000	 0.690000
3.650000	 240.510000	 0.400000
3.616667	 232.790000	 0.380000
4.350000	 216.830000	 0.340000
2.833333	 218.570000	 0.590000
15.333333	 243.780000	 0.910000
3.966667	 224.770000	 0.520000
3.116667	 247.030000	 0.520000
2.800000	 219.270000	 0.440000
4.883333	 249.230000	 0.600000
14.083333	 247.440000	 0.450000
6.600000	 226.860000	 0.660000
5.883333	 253.250000	 1.800000
7.466667	 237.910000	 0.400000
2.800000	 242.960000	 0.490000
4.966667	 248.530000	 0.600000
7.066667	 260.030000	 0.570000
3.883333	 227.410000	 0.860000
2.516667	 251.180000	 0.630000
8.950000	 256.310000	 0.480000
7.016667	 230.750000	 0.610000
3.083333	 237.800000	 0.360000
2.800000	 228.740000	 0.540000
5.933333	 216.740000	 0.770000
8.666667	 247.320000	 0.440000
10.033333	 247.460000	 0.380000
13.450000	 216.880000	 0.450000
6.466667	 237.630000	 0.390000
14.566667	 232.630000	 0.810000
16.416667	 233.850000	 0.780000
9.283333	 248.950000	 0.330000
15.633333	 229.280000	 0.760000
8.833333	 228.740000	 0.320000
11.266667	 248.120000	 0.410000
16.300000	 237.610000	 0.550000
4.283333	 241.840000	 0.770000
4.516667	 226.170000	 0.700000
9.783333	 225.580000	 0.380000
11.100000	 215.940000	 0.400000
9.883333	 222.060000	 0.510000
4.750000	 243.350000	 0.760000
4.350000	 240.050000	 0.550000
6.283333	 234.150000	 0.530000
12.466667	 228.870000	 0.520000
9.583333	 221.270000	 0.540000
5.883333	 207.760000	 0.550000
10.050000	 235.900000	 0.930000
11.466667	 229.070000	 0.400000
4.416667	 231.780000	 0.480000
7.533333	 245.280000	 0.480000
9.233333	 237.470000	 0.520000
16.200000	 217.200000	 0.370000
4.033333	 228.470000	 0.460000
14.550000	 245.850000	 0.340000
5.450000	 225.330000	 0.720000
3.933333	 225.050000	 0.520000
6.500000	 228.390000	 0.430000
11.566667	 231.500000	 0.420000
3.516667	 235.830000	 0.330000
14.583333	 227.840000	 0.450000
12.916667	 229.630000	 0.610000
3.416667	 257.830000	 0.610000
17.483333	 238.910000	 0.420000
15.333333	 233.790000	 0.410000
7.516667	 223.780000	 0.580000
6.416667	 240.920000	 0.405000
11.533333	 234.320000	 0.770000
10.050000	 227.190000	 0.940000
12.716667	 229.600000	 0.648000
6.316667	 235.110000	 0.480000
3.716667	 254.450000	 0.490000
16.450000	 251.110000	 0.610000
7.983333	 209.060000	 0.310000
5.266667	 260.720000	 0.420000
13.666667	 232.690000	 0.390000
7.100000	 208.320000	 0.380000
5.083333	 243.950000	 0.640000
5.866667	 231.710000	 0.460000
4.866667	 237.000000	 0.440000
9.583333	 229.270000	 1.140000
15.200000	 226.710000	 0.480000
16.966667	 230.270000	 0.330000
5.266667	 216.170000	 0.680000
8.200000	 247.360000	 0.670000
8.933333	 228.750000	 0.430000
7.716667	 241.300000	 0.450000
4.133333	 227.220000	 0.330000
9.850000	 230.690000	 0.770000
7.500000	 236.020000	 0.630000
5.450000	 227.480000	 0.660000
5.733333	 238.030000	 0.450000
11.883333	 225.060000	 1.150000
9.733333	 240.860000	 0.370000
10.966667	 241.980000	 1.700000
17.433333	 238.790000	 0.980000
7.883333	 238.560000	 0.420000
4.466667	 228.070000	 0.370000
5.566667	 220.110000	 0.560000
6.533333	 241.870000	 0.480000
18.000000	 233.530000	 0.330000
21.933333	 232.000000	 1.070000
8.850000	 229.280000	 0.420000
4.416667	 252.730000	 0.250000
13.683333	 221.450000	 0.300000
7.883333	 214.240000	 0.900000
8.350000	 261.000000	 0.600000
