  7.14948247e-02   1.29427239e+01
  1.42989649e+00   1.34363501e+01
  2.14484474e+00   1.27910025e+01
  2.85979299e+00   1.21669079e+01
  3.57474123e+00   1.15919530e+01
  4.28968948e+00   1.10651044e+01
  5.00463773e+00   1.05849142e+01
  5.71958597e+00   1.01506644e+01
  6.43453422e+00   9.75053864e+00
  7.14948247e+00   9.38819125e+00
  7.86443071e+00   9.05060381e+00
  8.57937896e+00   8.74469856e+00
  9.29432721e+00   8.45572573e+00
  1.00092755e+01   8.19446746e+00
  1.07242237e+01   7.94339322e+00
  1.14391719e+01   7.71791372e+00
  1.21541202e+01   7.49637957e+00
  1.28690684e+01   7.29997920e+00
  1.35840167e+01   7.11587095e+00
  1.42989649e+01   6.92882067e+00
  1.50139132e+01   6.76652786e+00
  1.57288614e+01   6.61349339e+00
  1.64438097e+01   6.45086655e+00
  1.71587579e+01   6.31465796e+00
  1.78737062e+01   6.18557456e+00
  1.85886544e+01   6.06306031e+00
  1.93036027e+01   5.92395083e+00
  2.00185509e+01   5.81377019e+00
  2.07334992e+01   5.70876786e+00
  2.14484474e+01   5.57899738e+00
  2.21633956e+01   5.48407202e+00
  2.28783439e+01   5.39328532e+00
  2.35932921e+01   5.26747188e+00
  2.43082404e+01   5.18513352e+00
  2.50231886e+01   5.05336186e+00
  2.57381369e+01   4.90499284e+00
  2.64530851e+01   4.73206227e+00
  2.71680334e+01   4.66699253e+00
  2.78829816e+01   4.60433339e+00
  2.85979299e+01   4.54394603e+00
  2.93128781e+01   4.48570231e+00
  3.00278264e+01   4.42948373e+00
  3.07427746e+01   4.37518054e+00
  3.14577229e+01   4.32269095e+00
  3.21726711e+01   4.27192040e+00
  3.28876193e+01   4.22278092e+00
  3.36025676e+01   4.17519057e+00
  3.43175158e+01   4.12907291e+00
  3.50324641e+01   4.08435657e+00
  3.57474123e+01   4.04097480e+00
  3.64623606e+01   3.99886511e+00
  3.71773088e+01   3.95796896e+00
  3.78922571e+01   3.91823138e+00
  3.86072053e+01   3.87960078e+00
  3.93221536e+01   3.84202863e+00
  4.00371018e+01   3.80546927e+00
  4.07520501e+01   3.76987968e+00
  4.14669983e+01   3.73521930e+00
  4.21819466e+01   3.70144984e+00
  4.28968948e+01   3.66853514e+00
  4.36118430e+01   3.63644101e+00
  4.43267913e+01   3.60513512e+00
  4.50417395e+01   3.57458681e+00
  4.57566878e+01   3.54476707e+00
  4.64716360e+01   3.51564837e+00
  4.71865843e+01   3.48720458e+00
  4.79015325e+01   3.45941088e+00
  4.86164808e+01   3.43224369e+00
  4.93314290e+01   3.40568057e+00
  5.00463773e+01   3.37970017e+00
  5.07613255e+01   3.35428218e+00
  5.14762738e+01   3.32940721e+00
  5.21912220e+01   3.30505679e+00
  5.29061703e+01   3.28121331e+00
  5.36211185e+01   3.25785993e+00
  5.43360667e+01   3.23498060e+00
  5.50510150e+01   3.21255995e+00
  5.57659632e+01   3.19058331e+00
  5.64809115e+01   3.16903663e+00
  5.71958597e+01   3.14790645e+00
  5.79108080e+01   3.12717992e+00
  5.86257562e+01   3.10684468e+00
  5.93407045e+01   3.08688892e+00
  6.00556527e+01   3.06730129e+00
  6.07706010e+01   3.04807091e+00
  6.14855492e+01   3.02918733e+00
  6.22004975e+01   3.01064053e+00
  6.29154457e+01   2.99242086e+00
  6.36303940e+01   2.97451906e+00
  6.43453422e+01   2.95692623e+00
