 3495.00    0.46284   0.42271   -1.000
 3496.00    0.45418   0.41485   -1.000
 3497.00    0.45054   0.42429   -1.000
 3498.00    0.46459   0.45390   -1.000
 3499.00    0.49196   0.47976   -1.000
 3500.00    0.51635   0.48774   -1.000
 3501.00    0.52605   0.49223   -1.000
 3502.00    0.53050   0.49943   -1.000
 3503.00    0.54318   0.50570   -1.000
 3504.00    0.53591   0.50064   -1.000
 3505.00    0.53540   0.48737   -1.000
 3506.00    0.52883   0.47887   -1.000
 3507.00    0.51530   0.47825   -1.000
 3508.00    0.52081   0.47727   -1.000
 3509.00    0.52535   0.46815   -1.000
 3510.00    0.51025   0.45569   -1.000
 3511.00    0.49415   0.44384   -1.000
 3512.00    0.48279   0.43343   -1.000
 3513.00    0.47390   0.42131   -1.000
 3514.00    0.45575   0.42094   -1.000
 3515.00    0.47105   0.44249   -1.000
 3516.00    0.50851   0.47777   -1.000
 3517.00    0.53097   0.50646   -1.000
 3518.00    0.53063   0.51296   -1.000
 3519.00    0.53180   0.49655   -1.000
 3520.00    0.50013   0.46879   -1.000
 3521.00    0.48311   0.44184   -1.000
 3522.00    0.47541   0.42319   -1.000
 3523.00    0.46395   0.40244   -1.000
 3524.00    0.43565   0.38470   30.238
 3525.00    0.42311   0.38029   29.933
 3526.00    0.42643   0.39660   29.785
 3527.00    0.44416   0.43015   -1.000
 3528.00    0.47821   0.46665   -1.000
 3529.00    0.49820   0.48804   -1.000
 3530.00    0.50789   0.49116   -1.000
 3531.00    0.51033   0.48313   -1.000
 3532.00    0.49701   0.48115   -1.000
 3533.00    0.49607   0.48984  244.368
 3534.00    0.50686   0.50316  240.317
 3535.00    0.52247   0.51101   -1.000
 3536.00    0.52572   0.51195   -1.000
 3537.00    0.52755   0.51654   -1.000
 3538.00    0.52852   0.52698  230.313
 3539.00    0.52749   0.53286  227.361
 3540.00    0.53749   0.52682  229.173
 3541.00    0.52202   0.51628  233.474
 3542.00    0.51638   0.51768  235.568
 3543.00    0.51670   0.52790  234.180
 3544.00    0.52426   0.53716  230.687
 3545.00    0.52848   0.53772  229.891
 3546.00    0.52134   0.52980  234.002
 3547.00    0.51633   0.52383  239.363
 3548.00    0.51828   0.52384  240.458
 3549.00    0.51878   0.52779  239.991
 3550.00    0.52078   0.52893  238.322
 3551.00    0.51314   0.52270  241.443
 3552.00    0.49128   0.50832   -1.000
 3553.00    0.48138   0.49476  256.102
 3554.00    0.47066   0.49135   -1.000
 3555.00    0.46540   0.49698   -1.000
 3556.00    0.48385   0.50243   -1.000
 3557.00    0.48574   0.50058   -1.000
 3558.00    0.48379   0.49291  256.794
 3559.00    0.47720   0.49061  256.794
 3560.00    0.48020   0.50016   -1.000
 3561.00    0.48409   0.51671   -1.000
 3562.00    0.48660   0.52601   -1.000
 3563.00    0.48996   0.50923   -1.000
 3564.00    0.47467   0.46364   -1.000
 3565.00    0.44066   0.42123   30.552
 3566.00    0.41184   0.40952   30.373
 3567.00    0.40925   0.41354   30.082
 3568.00    0.42454   0.41135   29.907
 3569.00    0.42131   0.39540   30.887
 3570.00    0.40834   0.38299   31.475
 3571.00    0.40976   0.39231   30.543
 3572.00    0.42587   0.41380   29.188
 3573.00    0.44399   0.43036   -1.000
 3574.00    0.45150   0.43937   -1.000
 3575.00    0.45229   0.44260   -1.000
 3576.00    0.45366   0.44402   -1.000
 3577.00    0.45672   0.43877   -1.000
 3578.00    0.44341   0.42200   -1.000
 3579.00    0.42083   0.39173   31.589
 3580.00    0.40401   0.36404   32.507
