     1805.646000000001                 14.741                 19.067
              1296.952      58.05700000000001                 15.872
     1136.321000000001      59.49400000000001                 16.328
     671.5210000000001      63.35800000000001                 18.221
     171.6060000000001      80.12300000000001                 16.831
              1254.606                119.072      16.69800000000001
     848.9690000000001      124.7390000000001      16.14400000000001
     909.4720000000002                131.166                 18.893
     651.7450000000001                132.118      17.69300000000001
     1260.658000000001                150.565                 17.456
              1454.935                165.877                 15.274
               647.187                166.924                 16.651
              1677.654                168.738      16.02000000000001
              1035.088      171.2110000000001                 17.794
               1435.72                178.166                 16.206
     657.7880000000002                193.619                 17.443
              1262.771      226.4260000000001                 15.393
     472.0480000000002      228.9300000000001                 16.165
              1500.094                249.472      16.90000000000001
              1111.246                258.115                 17.078
              1702.915                266.288                  17.47
               780.112      271.4920000000001                 16.305
     573.0910000000001      290.3930000000001                 16.612
              1795.609      295.7850000000001      17.09100000000001
              1138.164      302.6280000000001                 17.761
     842.8410000000003      308.8480000000001                 15.702
              1756.249      311.1130000000001      17.90500000000001
     920.8660000000001      317.0880000000001                 16.566
              1807.703      333.5830000000001                 17.386
                676.57      337.5020000000001                 18.712
     324.9290000000001      371.4660000000001                 16.372
              1286.472                372.103                 15.043
              1114.556      415.0210000000001                 16.587
     930.9400000000001      425.9930000000002                 15.124
     86.02400000000001      427.9530000000002      14.85800000000001
     1474.954000000001      430.1580000000002      16.71300000000001
              1064.919      459.9530000000001      16.41700000000001
              1832.026      517.0550000000001                 17.866
     1913.382000000001                541.352                 18.692
              1303.698      542.1520000000001                 16.136
     318.8100000000001      556.1460000000002      18.06300000000001
              1063.526      558.5589999999999      16.94000000000001
     755.7800000000002                560.255                 19.168
     823.3940000000002      561.1100000000001      16.05900000000001
     654.8690000000002      561.7190000000001                  15.28
     1208.985000000001      565.7480000000001                 15.597
              1665.055      576.2370000000002                 16.534
              1606.209      585.0330000000001                  15.76
              1154.566                607.606                 14.665
     1874.656000000001      619.7820000000001      19.03500000000001
     1173.042000000001      620.4130000000001                 15.124
     859.8830000000001      632.9680000000001      16.01700000000001
     904.9420000000001      644.6330000000001      17.25400000000001
     1682.105000000001      665.0120000000001                 17.948
     1332.155000000001      678.3140000000001      15.46100000000001
              1160.465      683.7930000000001      16.12900000000001
     1333.995000000001      698.9550000000001                 15.987
              1742.585      726.5800000000001      17.53900000000001
              1290.492      727.2180000000001                 15.957
              1235.091      734.9070000000001                 16.689
              1092.213      754.0100000000002                 15.204
     177.0330000000001                756.853                 17.276
              1570.555      761.9140000000001                 14.566
     320.0490000000001      771.2240000000001                 16.667
     719.5840000000001      793.3120000000002                 16.751
              1671.148      794.9420000000001                 16.366
     1636.636000000001      810.4080000000001      17.19300000000001
     1814.882000000001      832.9830000000001                 18.954
     1933.443000000001      881.5490000000002                 17.596
     769.6450000000001      898.0730000000002                 16.006
              1501.809      904.5430000000001                 17.127
              1015.435      918.5170000000002                 17.331
     448.4330000000002      939.1040000000002                 16.528
              1039.563      943.9460000000002                 14.884
     398.5670000000001      957.0540000000002      16.76300000000001
     233.0180000000001      961.4750000000002                 16.988
     1580.059000000001      963.9670000000002      18.70800000000001
     71.64400000000002      964.5730000000002      17.78900000000001
     1785.651000000001      984.8380000000002      17.69800000000001
     286.3370000000001               1005.311      18.71300000000001
     1966.104000000001               1016.297                 18.336
              1477.776               1043.817                 15.965
              1142.844               1057.201      15.36600000000001
              1953.696               1074.987      17.05700000000001
     527.9500000000001               1101.666      15.66800000000001
     743.0750000000001               1110.474                 16.362
               303.654               1145.462                  18.46
              1014.015               1161.893                 14.782
               1299.65               1182.164      16.09700000000001
              1169.012               1213.434                  14.96
              2035.752               1240.745                 18.388
     393.2310000000001               1270.559                 15.679
     735.8990000000003               1281.676      17.57600000000001
     228.4770000000001               1284.742      15.56600000000001
     882.1350000000002               1308.436                 15.717
              1259.538               1327.977                  14.71
               212.907               1331.344                 16.012
     81.71700000000001               1363.938      17.81200000000001
              1816.899               1428.942      16.05200000000001
     370.2000000000001               1444.082      17.33500000000001
     423.8560000000001               1460.043      18.17900000000001
     79.36500000000002      1478.792000000001      18.59200000000001
