211.9	1.8	201.60217	-47.15314
230.7	1.6	201.57325	-47.19197
248.4	1.6	201.66229	-47.20453
236.2	1.6	201.41462	-47.23486
238.3	1.7	201.56467	-47.24319
221.7	1.3	201.69237	-47.23756
230.4	1.4	201.35137	-47.25144
245.5	3.3	201.37204	-47.25961
227.5	1.5	201.74333	-47.27267
222.4	1.9	201.46392	-47.27781
225.5	1.6	201.58146	-47.27625
223.6	1.7	201.50429	-47.28650
238.9	1.5	201.67758	-47.28633
238.8	1.6	201.80604	-47.29053
225.2	1.8	201.98592	-47.30211
231.5	2.7	201.90054	-47.30550
221.8	1.3	201.64200	-47.31678
232.1	1.7	201.69092	-47.31828
229.2	1.2	201.81933	-47.32731
221.3	1.6	201.28437	-47.33881
220.2	1.7	201.48875	-47.33575
258.8	2.2	201.59350	-47.34061
215.1	1.3	201.64387	-47.33486
235.1	1.5	201.72729	-47.33986
236.4	1.4	201.78158	-47.34031
221.2	2.4	201.44246	-47.34422
215.0	1.4	201.66362	-47.34300
227.6	1.5	201.73646	-47.34797
227.0	1.9	201.75491	-47.34472
235.1	1.4	201.79000	-47.34764
242.3	1.5	201.56067	-47.35636
247.0	1.4	201.90283	-47.35425
240.0	1.6	201.62671	-47.35925
234.5	2.4	201.68046	-47.36211
244.4	1.6	201.87037	-47.36092
234.5	1.5	201.44446	-47.37108
208.3	1.3	201.62254	-47.36931
234.2	1.5	201.84483	-47.36556
237.0	2.2	201.57629	-47.37453
225.1	1.5	201.69017	-47.37389
231.7	1.9	201.75067	-47.37361
216.2	1.7	201.47533	-47.38419
228.9	1.5	201.50604	-47.39228
223.5	1.4	201.64854	-47.39200
224.6	1.5	201.68137	-47.38886
250.3	1.4	201.72050	-47.39211
219.0	1.6	201.74783	-47.39289
235.1	1.3	201.82462	-47.38933
232.2	2.2	201.91933	-47.38861
259.2	2.2	201.39504	-47.39664
211.6	1.4	201.49887	-47.39561
232.9	1.6	201.90029	-47.40064
227.8	1.5	201.32304	-47.40739
202.5	1.3	201.60625	-47.40808
237.6	1.9	201.68642	-47.40542
245.5	1.6	201.76529	-47.41058
226.2	1.6	201.41650	-47.42125
224.4	1.5	201.49596	-47.42425
218.8	1.4	201.55071	-47.42517
228.0	1.4	201.56575	-47.42092
252.6	2.1	201.72087	-47.42303
229.1	1.4	201.84571	-47.42189
237.1	1.4	201.54558	-47.42900
256.4	1.7	201.73346	-47.42719
251.7	1.3	201.75996	-47.43500
246.9	1.6	201.93425	-47.43208
226.9	1.6	201.27800	-47.44797
229.1	1.5	201.79350	-47.44389
229.1	1.3	201.16067	-47.45097
219.9	1.3	201.35862	-47.45333
225.4	1.5	201.43392	-47.45347
218.2	1.4	201.46333	-47.45050
239.8	1.4	201.50787	-47.44978
224.1	1.5	201.55629	-47.45244
211.1	1.5	201.58821	-47.45283
238.7	1.3	201.77454	-47.45089
221.2	1.3	201.84221	-47.45236
233.2	1.5	201.63575	-47.45858
237.4	1.6	201.76421	-47.46067
234.3	1.9	201.94333	-47.45431
236.3	1.8	201.39508	-47.46689
227.0	1.5	201.44637	-47.46964
229.8	1.2	201.78950	-47.46942
235.4	1.6	201.81595	-47.46517
234.5	1.9	201.84817	-47.46867
237.4	1.6	201.88708	-47.46664
226.3	1.3	201.45267	-47.47647
225.4	1.5	201.59187	-47.47450
258.9	1.6	201.68667	-47.47472
247.6	1.6	201.89404	-47.47628
240.1	2.4	201.32904	-47.48081
226.4	1.6	201.45267	-47.48433
232.4	2.0	201.54675	-47.47875
222.2	1.2	201.60450	-47.48339
236.5	2.1	201.61504	-47.47808
210.6	1.5	201.61912	-47.48439
221.5	2.2	201.63333	-47.47817
245.0	1.5	201.76012	-47.48386
238.1	1.4	201.81350	-47.47756
217.9	1.5	201.48383	-47.48725
207.0	1.5	201.55346	-47.48617
241.8	1.5	201.61721	-47.48778
240.2	2.0	201.63983	-47.48864
215.5	1.9	201.79975	-47.48822
216.3	1.5	201.59512	-47.49600
224.5	1.5	201.80033	-47.49578
213.3	1.4	201.46667	-47.50453
231.0	1.6	201.57517	-47.50114
256.1	1.5	201.78212	-47.50489
232.5	1.3	201.29229	-47.51375
232.2	1.3	201.85000	-47.51386
236.3	1.4	201.47383	-47.51822
222.7	1.4	201.54458	-47.52225
217.1	1.3	201.56733	-47.51558
232.8	1.8	201.60067	-47.51611
234.9	2.2	201.62171	-47.51925
257.9	1.4	201.85821	-47.51664
218.3	1.2	201.30742	-47.52533
224.5	1.8	201.39987	-47.52528
217.7	1.5	201.67158	-47.52886
254.8	1.5	201.73742	-47.52867
251.8	1.8	201.84104	-47.52339
224.4	1.6	201.52712	-47.53611
227.5	1.3	201.77867	-47.53192
213.4	1.5	201.43812	-47.54397
226.1	1.8	201.62237	-47.54044
240.1	2.4	201.65487	-47.54064
212.3	1.5	201.92029	-47.54125
245.3	2.8	201.93775	-47.53894
233.7	1.6	201.95142	-47.54222
223.0	1.5	201.40425	-47.55011
215.9	1.5	201.53177	-47.54838
227.4	1.4	201.78917	-47.54783
245.2	1.6	202.00321	-47.54639
233.4	1.9	201.32500	-47.55714
224.1	1.7	201.57400	-47.55406
242.5	1.4	201.61854	-47.55514
223.2	1.5	201.69833	-47.55872
249.9	1.7	201.88508	-47.55219
242.5	1.8	201.36525	-47.56881
231.2	1.6	201.61725	-47.56361
224.4	1.5	201.50671	-47.57497
224.3	1.8	201.62708	-47.57442
230.2	1.9	201.64512	-47.56972
217.2	1.8	201.73147	-47.57317
232.0	2.1	201.75504	-47.57264
236.1	1.7	201.85075	-47.57250
221.2	1.4	201.42675	-47.58142
241.0	1.4	201.70021	-47.58244
225.3	1.4	201.24267	-47.58850
225.7	1.5	201.65562	-47.58464
232.0	2.4	201.70287	-47.58728
220.8	1.9	201.61108	-47.59139
245.7	1.6	201.81679	-47.59589
232.2	1.9	201.49467	-47.60272
260.6	1.2	201.60937	-47.60464
245.4	1.3	201.66687	-47.60261
237.4	1.6	201.85808	-47.60336
213.6	1.4	201.68554	-47.60903
248.3	1.7	201.98879	-47.61058
237.5	1.6	201.33891	-47.61499
238.4	1.9	201.46687	-47.61589
248.1	1.9	201.79392	-47.61681
234.4	1.7	201.77271	-47.62656
233.5	2.1	201.55108	-47.63406
240.1	1.4	201.75662	-47.62900
221.6	1.2	201.71229	-47.63681
225.8	1.5	201.86825	-47.63697
242.3	2.0	201.92587	-47.64589
245.1	1.3	201.74504	-47.65419
241.1	1.3	201.93350	-47.65831
250.0	1.6	201.50725	-47.67600
231.1	1.6	201.68304	-47.68161
234.8	1.5	201.93212	-47.68539
233.1	1.7	201.59858	-47.71181
