0.500000	 13.271780	 0.000985	 19
1.500000	 13.116188	 -0.028952	 99
2.500000	 12.541737	 0.051632	 189
3.500000	 12.276919	 0.101681	 231
5.500000	 11.310278	 0.069979	 834
8.500000	 8.344778	 -0.039233	 665
11.500000	 7.381325	 0.075169	 535
14.500000	 6.546495	 0.090166	 399
18.000000	 6.450528	 0.069854	 381
22.000000	 5.197363	 0.122635	 180
26.000000	 4.671625	 0.130526	 107
36.500000	 4.637495	 0.146197	 102
