0.005000	 255320284964.257782
0.010000	 301837403526.484802
0.015000	 337765098914.346558
0.020000	 368835180633.584534
0.025000	 397080656859.660889
0.030000	 423485669549.942688
0.035000	 448609779899.873474
0.040000	 472804840192.182739
0.045000	 496308033834.303894
0.050000	 519287643591.513367
0.055000	 541867861751.215820
0.060000	 564143256551.865601
0.065000	 586187701661.175781
0.070000	 608060146263.625732
0.075000	 629808486784.254150
0.080000	 651472248148.107422
0.085000	 673084491156.275879
0.090000	 694673201092.000732
0.095000	 716262319214.853638
0.100000	 737872522659.187378
0.105000	 759521823417.642822
0.110000	 781226034852.665161
0.115000	 802999139621.456055
0.120000	 824853583153.814697
0.125000	 846800510164.868530
0.130000	 868849957053.538574
0.135000	 891011009762.441772
0.140000	 913291934323.585205
0.145000	 935700285602.723267
0.150000	 958242998493.637573
0.155000	 980926464872.627075
0.160000	 1003756598914.112183
0.165000	 1026738892828.058228
0.170000	 1049878464664.684448
0.175000	 1073180099509.944946
0.180000	 1096648285143.626587
0.185000	 1120287243033.620117
0.190000	 1144100955382.677979
0.195000	 1168093188818.312744
0.200000	 1192267515215.532227
0.205000	 1216627330060.442383
0.210000	 1241175868696.341553
0.215000	 1265916220739.612549
0.220000	 1290851342908.126953
0.225000	 1315984070467.976807
0.230000	 1341317127473.831055
0.235000	 1366853135952.665283
0.240000	 1392594624159.380615
0.245000	 1418544034014.814697
0.250000	 1444703727821.654785
0.255000	 1471075994340.856201
0.260000	 1497663054300.430176
0.265000	 1524467065399.107178
0.270000	 1551490126859.544189
0.275000	 1578734283578.877930
0.280000	 1606201529918.709717
0.285000	 1633893813171.405273
0.290000	 1661813036735.408203
0.295000	 1689961063028.356201
0.300000	 1718339716163.579834
0.305000	 1746950784412.648926
0.310000	 1775796022474.194336
0.315000	 1804877153566.970703
0.320000	 1834195871363.234375
0.325000	 1863753841776.856201
0.330000	 1893552704619.013916
0.335000	 1923594075133.080322
0.340000	 1953879545419.080811
0.345000	 1984410685757.168701
0.350000	 2015189045838.467041
0.355000	 2046216155911.047363
0.360000	 2077493527847.889893
0.365000	 2109022656143.083008
0.370000	 2140805018842.051025
0.375000	 2172842078410.835205
0.380000	 2205135282549.257812
0.385000	 2237686064952.212891
0.390000	 2270495846022.931152
0.395000	 2303566033541.915039
0.400000	 2336898023294.689941
0.405000	 2370493199661.421875
0.410000	 2404352936171.123535
0.415000	 2438478596022.964844
0.420000	 2472871532576.985352
0.425000	 2507533089816.333984
0.430000	 2542464602782.983398
0.435000	 2577667397988.739258
0.440000	 2613142793803.139160
0.445000	 2648892100819.875488
0.450000	 2684916622203.014160
0.455000	 2721217654014.451172
0.460000	 2757796485523.744141
0.465000	 2794654399501.413086
0.470000	 2831792672496.838867
0.475000	 2869212575101.598633
0.480000	 2906915372199.274902
0.485000	 2944902323202.395996
0.490000	 2983174682277.479492
0.495000	 3021733698558.692383
0.505000	   -nan
0.510000	   -nan
0.515000	   -nan
0.520000	   -nan
0.525000	   -nan
0.530000	   -nan
0.535000	   -nan
0.540000	   -nan
0.545000	   -nan
0.550000	   -nan
0.555000	   -nan
0.560000	   -nan
0.565000	   -nan
0.570000	   -nan
0.575000	   -nan
0.580000	   -nan
0.585000	   -nan
0.590000	   -nan
0.595000	   -nan
0.600000	   -nan
0.605000	   -nan
0.610000	   -nan
0.615000	   -nan
0.620000	   -nan
0.625000	   -nan
0.630000	   -nan
0.635000	   -nan
0.640000	   -nan
0.645000	   -nan
0.650000	   -nan
0.655000	   -nan
0.660000	   -nan
0.665000	   -nan
0.670000	   -nan
0.675000	   -nan
0.680000	   -nan
0.685000	   -nan
0.690000	   -nan
0.695000	   -nan
0.700000	   -nan
0.705000	   -nan
0.710000	   -nan
0.715000	   -nan
0.720000	   -nan
0.725000	   -nan
0.730000	   -nan
0.735000	   -nan
0.740000	   -nan
0.745000	   -nan
0.750000	   -nan
0.755000	   -nan
0.760000	   -nan
0.765000	   -nan
0.770000	   -nan
0.775000	   -nan
0.780000	   -nan
0.785000	   -nan
0.790000	   -nan
0.795000	   -nan
0.800000	   -nan
0.805000	   -nan
0.810000	   -nan
0.815000	   -nan
0.820000	   -nan
0.825000	   -nan
0.830000	   -nan
0.835000	   -nan
0.840000	   -nan
0.845000	   -nan
0.850000	   -nan
0.855000	   -nan
0.860000	   -nan
0.865000	   -nan
0.870000	   -nan
0.875000	   -nan
0.880000	   -nan
0.885000	   -nan
0.890000	   -nan
0.895000	   -nan
0.900000	   -nan
0.905000	   -nan
0.910000	   -nan
0.915000	   -nan
0.920000	   -nan
0.925000	   -nan
0.930000	   -nan
0.935000	   -nan
0.940000	   -nan
0.945000	   -nan
0.950000	   -nan
0.955000	   -nan
0.960000	   -nan
0.965000	   -nan
0.970000	   -nan
0.975000	   -nan
0.980000	   -nan
0.985000	   -nan
0.990000	   -nan
0.995000	   -nan
1.000000	 0.001833
1.005000	 8675243459954.087891
1.010000	 8749574866140.800781
1.015000	 8824312203689.398438
1.020000	 8899456582134.064453
1.025000	 8975009110906.281250
1.030000	 9050970898573.281250
1.035000	 9127343053926.744141
1.040000	 9204126685308.853516
1.045000	 9281322900904.050781
1.050000	 9358932808681.804688
1.055000	 9436957516338.300781
1.060000	 9515398131438.955078
1.065000	 9594255761308.638672
1.070000	 9673531513067.427734
1.075000	 9753226493651.779297
1.080000	 9833341809817.726562
1.085000	 9913878568113.654297
1.090000	 9994837874906.589844
1.095000	 10076220836393.800781
1.100000	 10158028558585.015625
1.105000	 10240262147322.496094
1.110000	 10322922708274.396484
1.115000	 10406011346946.386719
1.120000	 10489529168672.347656
1.125000	 10573477278634.458984
1.130000	 10657856781847.765625
1.135000	 10742668783180.761719
1.140000	 10827914387344.439453
1.145000	 10913594698901.296875
1.150000	 10999710822268.884766
1.155000	 11086263861720.929688
1.160000	 11173254921388.632812
1.165000	 11260685105265.396484
1.170000	 11348555517207.607422
1.175000	 11436867260939.158203
1.180000	 11525621440051.869141
