0.250000	 7.236474	 0.002285	 713	 0.00	 0.50
0.750000	 7.312407	 -0.152582	 1016	 0.50	 1.00
1.350000	 7.233118	 -0.078119	 1408	 1.00	 1.70
2.150000	 7.228947	 0.066346	 1829	 1.70	 2.60
2.800000	 4.255013	 0.079549	 633	 2.60	 3.00
3.500000	 4.481749	 0.122099	 909	 3.00	 4.00
4.500000	 4.220884	 0.190706	 387	 4.00	 5.00
6.500000	 4.307434	 0.059338	 223	 5.00	 8.00
10.000000	 4.355945	 0.118562	 139	 8.00	 12.00
15.000000	 4.303804	 0.148413	 86	 12.00	 18.00
