0.500000	 7.286095	 0.001414	 1729	 0.00	 1.00
1.500000	 7.208711	 0.109261	 1986	 1.00	 2.00
2.150000	 4.200364	 0.433148	 642	 2.00	 2.30
2.550000	 4.429184	 0.176985	 954	 2.30	 2.80
3.150000	 4.340994	 0.226797	 859	 2.80	 3.50
4.500000	 4.299937	 0.051496	 801	 3.50	 5.50
6.950000	 4.235033	 0.108289	 165	 5.50	 8.40
9.200000	 4.165036	 0.169824	 65	 8.40	 10.00
11.500000	 4.184482	 0.107350	 85	 10.00	 13.00
15.500000	 4.133841	 0.181557	 57	 13.00	 18.00
