0.300000	 7.301694	 0.002004	 907	 0.00	 0.60
0.950000	 7.237335	 -0.126113	 1414	 0.60	 1.30
1.700000	 7.174057	 0.151909	 1618	 1.30	 2.10
2.550000	 7.212413	 -0.002248	 1660	 2.10	 3.00
3.500000	 4.574382	 0.122223	 909	 3.00	 4.00
4.550000	 4.168933	 0.352857	 415	 4.00	 5.10
5.700000	 4.059800	 0.140520	 98	 5.10	 6.30
6.900000	 3.959908	 0.168478	 66	 6.30	 7.50
8.750000	 4.093530	 0.129042	 114	 7.50	 10.00
14.000000	 4.137191	 0.116305	 142	 10.00	 18.00
