0.500000	 7.286095	 0.001414	 1729	 0.00	 1.00
1.500000	 7.208711	 0.109261	 1986	 1.00	 2.00
2.350000	 5.033675	 0.181802	 1426	 2.00	 2.70
2.850000	 4.166590	 0.092500	 458	 2.70	 3.00
3.250000	 4.175050	 0.277909	 571	 3.00	 3.50
4.750000	 4.325685	 0.030725	 838	 3.50	 6.00
7.200000	 4.209795	 0.122496	 128	 6.00	 8.40
9.200000	 4.165036	 0.169824	 65	 8.40	 10.00
11.500000	 4.184482	 0.107350	 85	 10.00	 13.00
15.500000	 4.133841	 0.181557	 57	 13.00	 18.00
