0.900000	 7.309057	 0.001013	 3335	 0.00	 1.80
2.150000	 4.633812	 0.090337	 1431	 1.80	 2.50
2.700000	 4.460422	 0.299358	 688	 2.50	 2.90
3.050000	 4.486524	 0.290727	 394	 2.90	 3.20
3.350000	 4.478505	 0.369293	 322	 3.20	 3.50
4.550000	 4.466933	 0.058012	 812	 3.50	 5.60
7.000000	 4.363271	 0.111022	 154	 5.60	 8.40
9.200000	 4.077899	 0.168997	 65	 8.40	 10.00
11.500000	 4.185246	 0.106436	 85	 10.00	 13.00
15.500000	 3.986446	 0.180611	 57	 13.00	 18.00
