0.300000	 7.301694	 0.002004	 907	 0.00	 0.60
0.900000	 7.276621	 0.053556	 1216	 0.60	 1.20
1.600000	 7.198876	 0.122085	 1592	 1.20	 2.00
2.400000	 7.192882	 -0.129499	 1596	 2.00	 2.80
3.100000	 4.426225	 -0.087881	 755	 2.80	 3.40
3.750000	 4.219367	 0.116799	 497	 3.40	 4.10
5.000000	 4.194797	 0.066462	 434	 4.10	 5.90
7.450000	 4.200925	 0.112564	 164	 5.90	 9.00
10.500000	 4.119510	 0.142074	 96	 9.00	 12.00
15.000000	 4.078806	 0.148624	 86	 12.00	 18.00
