0.400000	 7.317962	 0.001647	 1295	 0.00	 0.80
1.200000	 7.189789	 -0.083811	 1654	 0.80	 1.60
2.000000	 6.530583	 0.077055	 1609	 1.60	 2.40
2.650000	 4.553759	 0.262507	 896	 2.40	 2.90
3.100000	 4.201750	 0.098937	 512	 2.90	 3.30
4.400000	 4.713280	 0.047717	 1005	 3.30	 5.50
6.950000	 4.164785	 0.108567	 165	 5.50	 8.40
9.200000	 3.960693	 0.170027	 65	 8.40	 10.00
11.500000	 4.028311	 0.107583	 85	 10.00	 13.00
15.500000	 3.900814	 0.181788	 57	 13.00	 18.00
