  1.00000000e-01	   6.56270680e+02
  2.00000000e-01	   6.23965176e+02
  3.00000000e-01	   5.80791047e+02
  4.00000000e-01	   5.39875353e+02
  5.00000000e-01	   5.03204708e+02
  6.00000000e-01	   4.70736482e+02
  7.00000000e-01	   4.41997975e+02
  8.00000000e-01	   4.16469536e+02
  9.00000000e-01	   3.93682358e+02
  1.00000000e+00	   2.19544691e-22
  1.10000000e+00	   3.54801356e+02
  1.20000000e+00	   3.38097520e+02
  1.30000000e+00	   3.22895623e+02
  1.40000000e+00	   3.09003387e+02
  1.50000000e+00	   2.96259388e+02
  1.60000000e+00	   2.84527338e+02
  1.70000000e+00	   2.73691483e+02
  1.80000000e+00	   2.63652982e+02
  1.90000000e+00	   2.54326918e+02
  2.00000000e+00	   2.45640011e+02
  2.10000000e+00	   2.37528623e+02
  2.20000000e+00	   2.29937333e+02
  2.30000000e+00	   2.22817571e+02
  2.40000000e+00	   2.16126703e+02
  2.50000000e+00	   2.09826951e+02
  2.60000000e+00	   2.03885001e+02
  2.70000000e+00	   1.98271085e+02
  2.80000000e+00	   1.92958803e+02
  2.90000000e+00	   1.87924339e+02
  3.00000000e+00	   1.83146460e+02
  3.10000000e+00	   1.78606013e+02
  3.20000000e+00	   1.74285596e+02
  3.30000000e+00	   1.70169719e+02
  3.40000000e+00	   1.66243933e+02
  3.50000000e+00	   1.62495591e+02
  3.60000000e+00	   1.58912664e+02
  3.70000000e+00	   1.55484704e+02
  3.80000000e+00	   1.52201716e+02
  3.90000000e+00	   1.49054397e+02
  4.00000000e+00	   1.46034896e+02
  4.10000000e+00	   1.43135306e+02
  4.20000000e+00	   1.40348763e+02
  4.30000000e+00	   1.37668643e+02
  4.40000000e+00	   1.35089214e+02
  4.50000000e+00	   1.32604472e+02
  4.60000000e+00	   1.30209626e+02
  4.70000000e+00	   1.27899690e+02
  4.80000000e+00	   1.25670203e+02
  4.90000000e+00	   1.23517125e+02
  5.00000000e+00	   1.21436744e+02
  5.10000000e+00	   1.19425168e+02
  5.20000000e+00	   1.17478926e+02
  5.30000000e+00	   1.15595152e+02
  5.40000000e+00	   1.13770882e+02
  5.50000000e+00	   1.12003140e+02
  5.60000000e+00	   1.10289548e+02
  5.70000000e+00	   1.08627324e+02
  5.80000000e+00	   1.07014415e+02
  5.90000000e+00	   1.05448524e+02
  6.00000000e+00	   1.03927753e+02
  6.10000000e+00	   1.02450279e+02
  6.20000000e+00	   1.01013634e+02
  6.30000000e+00	   9.96173439e+01
  6.40000000e+00	   9.82587666e+01
  6.50000000e+00	   9.69367793e+01
  6.60000000e+00	   9.56491535e+01
  6.70000000e+00	   9.43953696e+01
  6.80000000e+00	   9.31742549e+01
  6.90000000e+00	   9.19841129e+01
  7.00000000e+00	   9.08234140e+01
  7.10000000e+00	   8.96919535e+01
  7.20000000e+00	   8.85880263e+01
  7.30000000e+00	   8.75107574e+01
  7.40000000e+00	   8.64595374e+01
  7.50000000e+00	   8.54328431e+01
  7.60000000e+00	   8.44300468e+01
  7.70000000e+00	   8.34506462e+01
  7.80000000e+00	   8.24927857e+01
  7.90000000e+00	   8.15577448e+01
  8.00000000e+00	   8.06419764e+01
  8.10000000e+00	   7.97471656e+01
  8.20000000e+00	   7.88719896e+01
  8.30000000e+00	   7.80154774e+01
  8.40000000e+00	   7.71777557e+01
  8.50000000e+00	   7.63569326e+01
  8.60000000e+00	   7.55529895e+01
  8.70000000e+00	   7.47661097e+01
  8.80000000e+00	   7.39956192e+01
  8.90000000e+00	   7.32400239e+01
  9.00000000e+00	   7.24988321e+01
  9.10000000e+00	   7.17738886e+01
  9.20000000e+00	   7.10624044e+01
  9.30000000e+00	   7.03647225e+01
  9.40000000e+00	   6.96803476e+01
  9.50000000e+00	   6.90083064e+01
  9.60000000e+00	   6.83490595e+01
  9.70000000e+00	   6.77029512e+01
  9.80000000e+00	   6.70674217e+01
  9.90000000e+00	   6.64451356e+01
  1.00000000e+01	   6.58340595e+01
