  7.14948247e-02   1.73319476e+01
  1.42989649e+00   1.49525602e+01
  2.14484474e+00   1.35701575e+01
  2.85979299e+00   1.25012017e+01
  3.57474123e+00   1.16474240e+01
  4.28968948e+00   1.09463775e+01
  5.00463773e+00   1.03578248e+01
  5.71958597e+00   9.85464631e+00
  6.43453422e+00   9.41819462e+00
  7.14948247e+00   9.03489780e+00
  7.86443071e+00   8.69477431e+00
  8.57937896e+00   8.39026799e+00
  9.29432721e+00   8.11553779e+00
  1.00092755e+01   7.86598378e+00
  1.07242237e+01   7.63849385e+00
  1.14391719e+01   7.42911886e+00
  1.21541202e+01   7.23582616e+00
  1.28690684e+01   7.05655574e+00
  1.35840167e+01   6.89086492e+00
  1.42989649e+01   6.73506827e+00
  1.50139132e+01   6.59053407e+00
  1.57288614e+01   6.45328866e+00
  1.64438097e+01   6.32578532e+00
  1.71587579e+01   6.20341909e+00
  1.78737062e+01   6.08987146e+00
  1.85886544e+01   5.97953582e+00
  1.93036027e+01   5.87760363e+00
  2.00185509e+01   5.77700762e+00
  2.07334992e+01   5.68488071e+00
  2.14484474e+01   5.59210243e+00
  2.21633956e+01   5.50835211e+00
  2.28783439e+01   5.42825690e+00
  2.35932921e+01   5.34518638e+00
  2.43082404e+01   5.27183454e+00
  2.50231886e+01   5.20142057e+00
  2.57381369e+01   5.12543906e+00
  2.64530851e+01   5.06057986e+00
  2.71680334e+01   4.99811609e+00
  2.78829816e+01   4.92698750e+00
  2.85979299e+01   4.86919236e+00
  2.93128781e+01   4.81336932e+00
  3.00278264e+01   4.75941002e+00
  3.07427746e+01   4.69314207e+00
  3.14577229e+01   4.64298802e+00
  3.21726711e+01   4.59439746e+00
  3.28876193e+01   4.52852993e+00
  3.36025676e+01   4.48325709e+00
  3.43175158e+01   4.43931402e+00
  3.50324641e+01   4.39666318e+00
  3.57474123e+01   4.33057530e+00
  3.64623606e+01   4.29075640e+00
  3.71773088e+01   4.25200716e+00
  3.78922571e+01   4.21431705e+00
  3.86072053e+01   4.14506034e+00
  3.93221536e+01   4.10986466e+00
  4.00371018e+01   4.03067653e+00
  4.07520501e+01   3.93447629e+00
  4.14669983e+01   3.81294602e+00
  4.21819466e+01   3.78450284e+00
  4.28968948e+01   3.75667401e+00
  4.36118430e+01   3.72944796e+00
  4.43267913e+01   3.70287800e+00
  4.50417395e+01   3.67683579e+00
  4.57566878e+01   3.65134436e+00
  4.64716360e+01   3.62637705e+00
  4.71865843e+01   3.60200301e+00
  4.79015325e+01   3.57811476e+00
  4.86164808e+01   3.55471267e+00
  4.93314290e+01   3.53171298e+00
  5.00463773e+01   3.50904475e+00
  5.07613255e+01   3.48707867e+00
  5.14762738e+01   3.46541200e+00
  5.21912220e+01   3.44412745e+00
  5.29061703e+01   3.42324861e+00
  5.36211185e+01   3.40274480e+00
  5.43360667e+01   3.38255992e+00
  5.50510150e+01   3.36286057e+00
  5.57659632e+01   3.34351518e+00
  5.64809115e+01   3.32432554e+00
  5.71958597e+01   3.30560653e+00
  5.79108080e+01   3.28722832e+00
  5.86257562e+01   3.26922168e+00
  5.93407045e+01   3.25145584e+00
  6.00556527e+01   3.23376985e+00
  6.07706010e+01   3.21657879e+00
  6.14855492e+01   3.19960036e+00
  6.22004975e+01   3.18299936e+00
  6.29154457e+01   3.16674486e+00
  6.36303940e+01   3.15050429e+00
  6.43453422e+01   3.13447088e+00
