1.257216	 16.820978	 0.010741	 200
3.007217	 14.547853	 0.047161	 200
3.911391	 14.697302	 0.129651	 200
4.666732	 13.446848	 0.033898	 200
5.349859	 12.634079	 0.022024	 200
6.017243	 13.053390	 0.281630	 200
6.745649	 13.051368	 0.184450	 200
7.621867	 13.198616	 0.123156	 200
8.566540	 11.737058	 0.111237	 200
9.434952	 11.094125	 0.147992	 200
10.396524	 12.097240	 0.018556	 200
11.513552	 10.774548	 0.063170	 200
12.581431	 10.198715	 0.111588	 200
13.809343	 9.891970	 0.015102	 200
15.323733	 12.494653	 0.099923	 200
17.114160	 10.158438	 0.057507	 200
19.401454	 10.337905	 0.129706	 200
23.425345	 10.843385	 0.014884	 200
