  7.14948247e-02   1.31828052e+01
  1.42989649e+00   1.33226613e+01
  2.14484474e+00   1.26951739e+01
  2.85979299e+00   1.20775611e+01
  3.57474123e+00   1.15106265e+01
  4.28968948e+00   1.10022354e+01
  5.00463773e+00   1.05417814e+01
  5.71958597e+00   1.01234660e+01
  6.43453422e+00   9.67273614e+00
  7.14948247e+00   9.38654281e+00
  7.86443071e+00   9.06597116e+00
  8.57937896e+00   8.77045285e+00
  9.29432721e+00   8.49713773e+00
  1.00092755e+01   8.24358527e+00
  1.07242237e+01   7.99990665e+00
  1.14391719e+01   7.78007926e+00
  1.21541202e+01   7.47191914e+00
  1.28690684e+01   7.28086325e+00
  1.35840167e+01   7.10161121e+00
  1.42989649e+01   7.02099363e+00
  1.50139132e+01   6.86062540e+00
  1.57288614e+01   6.70913238e+00
  1.64438097e+01   6.56578069e+00
  1.71587579e+01   6.42991559e+00
  1.78737062e+01   6.30095112e+00
  1.85886544e+01   6.16672647e+00
  1.93036027e+01   5.98461682e+00
  2.00185509e+01   5.87486386e+00
  2.07334992e+01   5.77016205e+00
  2.14484474e+01   5.67015917e+00
  2.21633956e+01   5.57453538e+00
  2.28783439e+01   5.48299957e+00
  2.35932921e+01   5.39528614e+00
  2.43082404e+01   5.31115228e+00
  2.50231886e+01   5.23037552e+00
  2.57381369e+01   5.15275167e+00
  2.64530851e+01   5.04905002e+00
  2.71680334e+01   4.97735595e+00
  2.78829816e+01   4.90832168e+00
  2.85979299e+01   4.84179453e+00
  2.93128781e+01   4.77763355e+00
  3.00278264e+01   4.71570840e+00
  3.07427746e+01   4.65589835e+00
  3.14577229e+01   4.59809138e+00
  3.21726711e+01   4.54218343e+00
  3.28876193e+01   4.48807768e+00
  3.36025676e+01   4.43568392e+00
  3.43175158e+01   4.38491797e+00
  3.50324641e+01   4.33570122e+00
  3.57474123e+01   4.28796014e+00
  3.64623606e+01   4.24162586e+00
  3.71773088e+01   4.19663384e+00
  3.78922571e+01   4.15292349e+00
  3.86072053e+01   4.11043789e+00
  3.93221536e+01   4.06912353e+00
  4.00371018e+01   4.02893001e+00
  4.07520501e+01   3.98980985e+00
  4.14669983e+01   3.95171825e+00
  4.21819466e+01   3.91461295e+00
  4.28968948e+01   3.87845399e+00
  4.36118430e+01   3.84320359e+00
  4.43267913e+01   3.80882602e+00
  4.50417395e+01   3.77528739e+00
  4.57566878e+01   3.74255561e+00
  4.64716360e+01   3.71060024e+00
  4.71865843e+01   3.67939236e+00
  4.79015325e+01   3.64890451e+00
  4.86164808e+01   3.61911058e+00
  4.93314290e+01   3.58998575e+00
  5.00463773e+01   3.56150637e+00
  5.07613255e+01   3.53364992e+00
  5.14762738e+01   3.50639495e+00
  5.21912220e+01   3.47972099e+00
  5.29061703e+01   3.45360851e+00
  5.36211185e+01   3.42803886e+00
  5.43360667e+01   3.40299424e+00
  5.50510150e+01   3.37845761e+00
  5.57659632e+01   3.35441270e+00
  5.64809115e+01   3.33084393e+00
  5.71958597e+01   3.30773638e+00
  5.79108080e+01   3.28507576e+00
  5.86257562e+01   3.26284840e+00
  5.93407045e+01   3.24104116e+00
  6.00556527e+01   3.21964147e+00
  6.07706010e+01   3.19863723e+00
  6.14855492e+01   3.17801686e+00
  6.22004975e+01   3.15776923e+00
  6.29154457e+01   3.13788362e+00
  6.36303940e+01   3.11834975e+00
  6.43453422e+01   3.09915775e+00
