Decl,Nmeasure,RA,Reference,STAR LOGG,STAR LOGG err,STAR M_H,STAR M_H err,STAR TEFF,STAR TEFF err,STAR V,STAR V err,SourceNumber,Star_Id,Variable,f606w,f814w,Member
-53.6682,1,265.249,1,4.66610336,,-1.82283797,0.16219813,5338.02192461,108.00287085,24.18307019,5.87218463304,22000091.0,1898963.0,False,18.737,17.925,0.999204993248
-53.6676,1,265.234,1,4.51073396,,-1.81168909,0.0666227,6085.6869058,29.16633572,19.47037968,2.79658908244,22000093.0,1898964.0,False,17.51,16.865,0.999826610088
-53.6672,1,265.243,1,4.65393801,,-1.73649747,0.128941,5605.54278345,105.61526339,13.7243999,4.79121055085,22000095.0,1898966.0,False,18.557,17.775,0.999527454376
-53.6668,1,265.24,1,3.23815061,,-1.59481186,0.04259917,8243.94306623,14.05215374,16.24835924,0.806737348783,22000097.0,1898967.0,False,12.98,12.725,0.998669743538
-53.6665,1,265.232,1,4.7148774,,-1.53185339,0.16458663,5317.83504026,113.65393434,12.74337073,6.22379356807,22000098.0,1898968.0,False,19.05,18.204,0.995741605759
-53.6661,1,265.225,1,3.5731123,,-2.05765129,0.06173126,6041.80209769,24.29719318,19.43597317,2.22330405648,22000099.0,1898969.0,False,16.684,15.627,0.999846041203
-53.6661,1,265.244,1,4.32635084,,-2.07714714,0.07016655,6192.01532236,22.060816,16.20670457,2.46032246278,22000100.0,1898970.0,False,16.953,16.322,0.999805390835
-53.6654,1,265.238,1,3.90531248,,-2.0590339,0.04134823,6105.5539949,17.1913756,15.48320185,1.52475519765,22000101.0,1898971.0,False,15.859,15.231,0.999857664108
-53.6648,2,265.225,1,4.71419535,,-1.52716788922,0.102387099932,5689.33269884,78.5493178241,14.7193224494,3.92593307649,22000102.0,1898972.0,False,18.606,17.851,0.9972615242
-53.6641,2,265.227,1,4.68778448,,-1.64334083998,0.105008619426,5589.83542589,87.1033152804,18.4488363596,3.96929875484,22000105.0,1898973.0,False,18.653,17.872,0.999414801598
-53.6628,2,265.231,1,4.56070384,,-1.69347507083,0.0571574341462,5861.50322419,36.9282709251,13.5142505939,2.4699196249,22000107.0,1898974.0,False,17.841,17.154,0.999394118786
-53.6624,2,265.233,1,4.60858634,,-1.73288584688,0.0554871875451,5882.33671607,35.7974365077,23.5664244457,2.24843349586,22000108.0,1898975.0,False,17.812,17.16,0.999446630478
-53.6615,2,265.234,1,4.69204562,,-1.67718938831,0.109034401342,5563.78179485,89.9876987886,11.2147212101,3.92742159897,22000110.0,1898976.0,False,18.468,17.728,0.999069690704
-53.6612,2,265.235,1,4.02198361,,-2.00705934795,0.0352400986279,6229.00060984,11.5487255685,16.2305222677,1.21097425396,22000112.0,1898977.0,False,15.998,15.408,0.99990516901
-53.676,1,265.239,1,2.97065885,,-1.83747311,0.02267109,5368.10734627,14.17759284,14.36882831,0.914392803449,22000118.0,1898978.0,False,14.159,13.372,0.999985456467
-53.6747,1,265.249,1,4.06534974,,-2.10073898,0.05579684,6285.9731572,20.67655821,15.49717607,1.73312730563,22000120.0,1898979.0,False,16.513,15.825,0.999725520611
-53.6746,1,265.244,1,4.29927685,,-2.02320237,0.06197529,6215.81881785,21.23565031,13.10897922,2.19094585438,22000121.0,1898980.0,False,16.765,16.161,0.999864459038
-53.6738,1,265.246,1,4.38436972,,-2.05561783,0.10689133,6223.30452514,39.4188316,23.18119921,3.90819259813,22000124.0,1898981.0,False,16.931,16.34,0.99963748455
-53.6713,1,265.249,1,4.68179166,,-1.59714417,0.15095001,5499.02455753,113.84109341,22.29985464,5.01385491777,22000126.0,1898982.0,False,18.794,17.98,0.99707877636
-53.6693,1,265.245,1,4.64209327,,-1.79651449,0.10775011,5838.48327596,71.04274611,16.88560178,4.89732645442,22000128.0,1898983.0,False,18.189,17.477,0.999747514725
-53.6696,1,265.233,1,4.69755491,,-1.6058867,0.14205267,5376.66745268,97.5757993,19.50657628,5.45258097569,22000130.0,1898984.0,False,18.866,18.047,0.998463571072
-53.6694,1,265.229,1,4.19601587,,-2.06535655,0.05708041,6279.20530147,21.51837175,18.85866235,1.89908495449,22000131.0,1898985.0,False,16.334,15.769,0.999839961529
-53.669,1,265.248,1,4.65243416,,-2.01228217,0.12974558,5479.12033474,112.56548551,32.31604916,4.67069175975,22000132.0,1898986.0,False,18.333,17.597,0.993470847607
-53.6674,1,265.237,1,4.56021402,,-1.70654781,0.09340689,5875.19266809,59.64223968,24.59038325,3.62506425322,22000134.0,1898988.0,False,17.951,17.24,0.998949289322
-53.6638,1,265.231,1,4.44658025,,-1.79097576,0.08789326,5524.79482891,70.90774727,11.10577842,3.12197650357,22000139.0,1898989.0,False,17.86,17.099,0.999704957008
-53.6628,2,265.229,1,4.66151849,,-1.65678768682,0.0911859674219,5887.52486392,61.3758357891,10.684391276,4.18235719117,22000141.0,1898990.0,False,18.164,17.469,0.998865962029
-53.6608,1,265.24,1,4.06543397,,-0.45712149,0.02496664,5723.52463312,22.33762523,46.12638499,1.34878364475,22000143.0,1898992.0,False,16.484,15.803,0.0
-53.6593,1,265.239,1,4.86585102,,-1.39570645,0.1783414,5378.68363164,117.07363996,4.85952129,5.84810723081,22000144.0,1898993.0,False,19.553,18.702,0.926415324211
-53.677,1,265.238,1,3.72529162,,-1.95126324,0.0336244,5859.39390194,16.93474884,14.05467161,1.28272042328,22000149.0,1898994.0,False,15.615,14.935,0.999886155128
-53.6764,1,265.237,1,3.6836245,,-2.081879,0.04868959,5821.64911707,22.11763781,20.90796233,1.77656432771,22000150.0,1898995.0,False,15.601,14.898,0.999730527401
-53.6758,1,265.243,1,4.49625797,,-2.03935829,0.08720842,6198.04428812,30.39957973,12.48563924,3.20296913472,22000153.0,1898996.0,False,17.466,16.822,0.999798953533
-53.6747,1,265.241,1,4.58500826,,-0.98908802,0.12153013,5215.16128465,79.42629141,-36.23474777,7.55942166045,22000157.0,1898997.0,False,18.706,17.849,0.0
-53.6742,1,265.242,1,4.6747039,,-1.7025161,0.15743591,5264.74394607,102.74745917,13.66205367,5.01162499066,22000158.0,1898998.0,False,18.811,17.989,0.999274015427
-53.673,1,265.233,1,4.69326084,,-1.6427311,0.13837058,5353.76858485,96.0844866,8.46729624,5.10884825823,22000163.0,1899000.0,False,18.737,17.942,0.997885227203
-53.6727,1,265.247,1,4.09126994,,-2.10439994,0.05300022,6271.13682028,18.22026759,21.29040166,1.71038318059,22000168.0,1899002.0,False,16.156,15.57,0.999657273293
-53.6725,1,265.233,1,3.90376108,,-1.99191845,0.04383092,6159.83562496,16.53370928,17.67707608,1.59540905854,22000170.0,1899004.0,False,15.815,15.197,0.999904334545
-53.6722,1,265.249,1,3.85257952,,-2.05799838,0.03957045,6032.67922131,16.66048374,9.70509755,1.62743485414,22000171.0,1899005.0,False,15.759,15.123,0.999516904354
-53.6719,1,265.246,1,4.72177039,,-1.7036048,0.19759022,5322.0106947,140.80703799,18.60687955,7.07071875457,22000174.0,1899006.0,False,18.94,18.121,0.999061822891
-53.6715,1,265.235,1,4.45185387,,-1.78280745,0.06008383,6043.20233344,29.31310455,18.47499882,2.53477300923,22000177.0,1899007.0,False,17.395,16.74,0.999790132046
-53.6708,1,265.232,1,4.69583396,,-2.02053194,0.1524155,4874.63842366,93.8666059,14.97201125,5.94759769686,22000183.0,1899010.0,False,19.131,18.256,0.999783635139
-53.6707,1,265.24,1,4.5543907,,-2.0360786,0.15674232,4645.26763845,88.3412317,29.86274043,6.2443273335,22000184.0,1899011.0,False,19.454,18.413,0.998350203037
-53.6704,1,265.242,1,4.66772303,,-1.76225928,0.14475041,5389.17909029,98.98601936,13.60772561,5.10163376668,22000186.0,1899012.0,False,18.833,18.002,0.99956792593
-53.67,1,265.24,1,4.38234486,,-0.25180548,0.05228018,5002.71885626,27.68790707,15.81205838,2.00956187594,22000190.0,1899014.0,False,18.301,17.401,0.0
-53.6698,1,265.25,1,3.85099388,,-0.09805717,0.04285369,4122.98017347,16.70150791,-46.59052664,1.70857763899,22000192.0,1899016.0,False,18.166,16.91,0.0
-53.6688,1,265.238,1,4.60667311,,-1.5218068,0.12157974,5444.85804062,82.87737084,25.98552309,3.88371105421,22000194.0,1899018.0,False,18.545,17.736,0.988602161407
-53.6686,1,265.229,1,3.49997685,0.02837263,-2.05521538,0.06746839,8057.09798546,14.32087985,15.68682737,1.10175963222,22000195.0,1899019.0,False,13.54,13.423,0.999906003475
-53.6684,1,265.227,1,3.55225813,,-1.90251701,0.02728914,5616.84766836,16.94676375,15.15311254,1.15760230096,22000196.0,1899020.0,False,15.393,14.659,0.999950885773
-53.6678,1,265.241,1,4.06468529,,-2.11850988,0.05590377,6267.20117937,18.05754049,17.51337475,1.77435293711,22000200.0,1899023.0,False,16.13,15.534,0.999734580517
-53.6677,1,265.231,1,4.47188679,,-1.86095744,0.07453397,6072.18054622,31.5918567,25.9513749,2.95996190693,22000201.0,1899024.0,False,17.463,16.805,0.999339401722
-53.6671,1,265.23,1,4.7029748,,-1.79440953,0.12530987,5400.10175918,83.15171773,12.95039226,4.76696900627,22000205.0,1899027.0,False,18.563,17.81,0.999783813953
-53.667,1,265.241,1,4.83389014,,-1.39635472,0.11079128,5939.03704427,77.7781137,17.00847308,5.49329898855,22000206.0,1899028.0,False,18.528,17.861,0.971697509289
-53.6665,1,265.239,1,3.11912407,,-1.82993106,0.02290019,5413.61626497,14.39785886,22.1493787,0.949258143128,22000209.0,1899029.0,False,14.525,13.737,0.999999046326
-53.6663,1,265.229,1,4.75853289,,-1.65490427,0.15688998,5346.82825286,105.63174075,7.44954422,5.98662610715,22000210.0,1899030.0,False,18.886,18.101,0.998352646828
-53.6663,1,265.228,1,4.65190786,,-1.83061084,0.12557211,5530.59551323,104.86767322,19.82092297,4.12680911081,22000211.0,1899031.0,False,18.341,17.603,0.999834418297
-53.6657,1,265.245,1,4.49117804,,-1.87981912,0.08175587,6081.75229415,32.78957772,15.53173469,3.49947517067,22000214.0,1899033.0,False,17.552,16.886,0.999877691269
-53.6657,2,265.224,1,4.57567433,,-1.85550203662,0.0714461217911,5913.2360249,41.8652848875,19.6589286393,2.69798262017,22000216.0,1899035.0,False,17.804,17.134,0.999907970428
-53.6656,1,265.225,1,4.77025841,,-1.90408546,0.07504143,6215.08126926,36.44564977,11.3016118,3.07780967267,22000217.0,1899036.0,False,17.512,17.019,0.99988502264
-53.6656,1,265.233,1,4.68196959,,-1.69534016,0.12182922,5407.05803421,83.08200734,21.14412224,4.15549494737,22000218.0,1899037.0,False,18.626,17.847,0.999323606491
-53.6651,1,265.236,1,4.59526251,,-1.86311595,0.12261372,5920.66249276,73.90666679,8.13507837,4.81534232726,22000220.0,1899039.0,False,17.761,17.112,0.999543428421
-53.665,1,265.231,1,4.54554331,,-1.49567338,0.09851977,5734.44811986,68.5179284,19.2676044,4.35018701574,22000221.0,1899040.0,False,18.216,17.439,0.994200706482
-53.6648,1,265.232,1,4.57826041,,-1.68486835,0.13197533,5237.57026784,87.20714773,8.7823827,3.93001396769,22000222.0,1899041.0,False,18.667,17.814,0.998693406582
-53.6647,1,265.229,1,4.13196045,,-1.84525141,0.08353631,5865.20283356,48.55691247,23.8359654,3.40834368561,22000223.0,1899042.0,False,18.045,17.035,0.999776124954
-53.6645,1,265.234,1,4.09215503,,-2.14436519,0.05540653,6269.22397627,18.11599239,14.82974266,1.79661711334,22000224.0,1899043.0,False,16.15,15.566,0.999650359154
-53.6642,1,265.232,1,4.40051609,,-1.68989467,0.07124311,5382.18337362,52.53345674,20.19800424,2.93283180401,22000226.0,1899045.0,False,17.96,17.148,0.999397337437
-53.6642,1,265.237,1,4.74345817,,-2.43341143,0.16587174,6385.64051133,48.2323659,15.66437149,5.0391165403,22000227.0,1899046.0,False,17.547,17.031,0.998255431652
-53.6609,1,265.241,1,4.24057151,,-2.07681375,0.06949258,6395.7481291,19.25208397,24.60334862,2.44562243799,22000229.0,1899047.0,False,16.515,15.934,0.999518096447
-53.6599,2,265.238,1,4.61003833,,-1.9020943508,0.0772327074271,5743.80102702,50.9780833796,18.804371095,3.15104561844,22000230.0,1899048.0,False,17.961,17.278,0.999884009361
-53.6768,1,265.24,1,3.92083033,,-0.02006124,0.03405914,4738.58663861,15.16003153,-22.57097396,1.67198286111,22000240.0,1899050.0,False,16.832,15.975,0.0
-53.6736,1,265.236,1,4.65961242,,-1.7807785,0.11939507,5673.9930771,81.85407695,23.12205619,4.47487135359,22000246.0,1899053.0,False,18.373,17.633,0.999529063702
-53.6721,1,265.25,1,4.72003912,,-1.54350434,0.17384182,5320.77935884,125.20715846,6.82509657,6.80809076314,22000250.0,1899056.0,False,19.134,18.274,0.98883587122
-53.6712,1,265.243,1,4.43352184,,-1.89358697,0.06642001,6087.51370914,26.71723927,13.93917635,2.76027297114,22000254.0,1899058.0,False,17.314,16.666,0.999894559383
-53.6708,1,265.239,1,4.26018881,,-0.43709955,0.0912226,3780.59031869,60.33372358,-43.37267384,5.38151474195,22000256.0,1899060.0,False,19.929,18.508,0.0
-53.6696,1,265.245,1,4.74442306,,-1.80922654,0.1721549,5146.02054465,124.36508263,24.78725326,6.37976202308,22000260.0,1899062.0,False,19.181,18.327,0.999257385731
-53.6691,1,265.245,1,4.52786801,,-1.78805728,0.07602411,6012.23233834,41.27605493,15.58614098,3.22690083937,22000261.0,1899063.0,False,17.708,17.03,0.999782145023
-53.6689,1,265.232,1,4.55416711,,-1.77979426,0.0831999,5988.17689287,46.24976668,13.02914912,3.3304558659,22000263.0,1899065.0,False,17.675,17.02,0.999732911587
-53.6677,1,265.237,1,4.44019071,,-1.64964558,0.078673,5653.44160885,51.17509774,13.70043304,3.21783381086,22000265.0,1899066.0,False,17.842,17.081,0.999049425125
-53.6656,1,265.228,1,4.49819063,,-1.83926806,0.06857729,6133.24969879,27.00856869,18.81732059,3.19974590304,22000270.0,1899070.0,False,17.435,16.799,0.999901890755
-53.6651,1,265.245,1,4.66670315,,-1.43621329,0.17395558,5103.45901908,114.85482147,16.07449167,5.29301599684,22000271.0,1899071.0,False,19.212,18.301,0.989960432053
-53.6647,1,265.241,1,4.21857129,,-2.30453529,0.07490171,6385.12136714,19.81196226,15.20324974,2.15534312206,22000273.0,1899072.0,False,16.446,15.868,0.99808049202
-53.6637,1,265.234,1,4.58607604,,-1.47084648,0.22110488,5343.57036047,170.51004515,32.06909731,6.98335792255,22000276.0,1899075.0,False,19.605,18.553,0.955618321896
-53.6761,1,265.234,1,3.38537677,0.03439766,-1.82528664,0.05679994,7886.46614489,13.85895332,17.25431589,1.13259800776,22000281.0,1899079.0,False,13.584,13.444,0.999852716923
-53.6747,1,265.242,1,4.74004882,,-1.64919392,0.14573584,5529.77153086,115.85131398,12.77615333,4.96255862727,22000283.0,1899081.0,False,18.566,17.835,0.998802542686
-53.6695,1,265.251,1,4.49096909,,-0.19355026,0.08118747,5708.00496598,55.81789381,-39.06320655,3.12150210301,22000287.0,1899084.0,False,18.004,17.239,0.0
-53.668,1,265.229,1,2.42322509,,-1.89557969,0.01716326,5201.89459352,10.6264111,19.71037129,0.785917106782,22000289.0,1899086.0,False,13.002,12.167,0.999990642071
-53.6676,1,265.249,1,3.49705349,,-1.81714466,0.02833839,5560.61658152,18.94070274,21.02325904,1.19273614546,22000292.0,1899088.0,False,15.225,14.499,0.999896883965
-53.6665,1,265.241,1,4.45482657,,-2.09713965,0.10898272,6088.4697209,39.54972248,12.95857948,4.13096044278,22000293.0,1899089.0,False,17.561,16.871,0.9997215271
-53.6639,1,265.236,1,4.30639427,,-2.19981072,0.07730493,6409.68484293,19.31033005,24.15499378,2.44820151124,22000295.0,1899091.0,False,16.552,16.002,0.998854398727
-53.6771,1,265.239,1,3.70293839,,-2.0038338,0.03557012,5830.30556726,17.88492673,7.07610212,1.35333169089,22000300.0,1899092.0,False,15.618,14.923,0.998871445656
-53.6703,1,265.231,1,4.61758394,,-1.81865397,0.09965984,5712.92188803,64.14517785,22.89317004,3.71217225577,22000312.0,1899095.0,False,17.987,17.303,0.999775111675
-53.6693,1,265.244,1,4.72535711,,-1.95284515,0.16582609,5083.86995882,116.86956269,16.62815587,5.97308589329,22000314.0,1899096.0,False,18.951,18.132,0.999771237373
-53.6679,1,265.236,1,4.21003649,,-1.88303275,0.06437343,5983.30015638,32.58155457,19.82775747,2.40547548999,22000317.0,1899097.0,False,16.657,16.024,0.99988502264
-53.6658,1,265.231,1,4.56964833,,-1.71997997,0.10480414,5866.25616305,67.46960438,22.69967092,3.92791761921,22000320.0,1899098.0,False,17.987,17.274,0.999348700047
-53.6643,1,265.242,1,4.10190242,,-2.20143427,0.06872573,6310.49039532,28.57399623,20.61575407,2.0165497457,22000322.0,1899100.0,False,16.249,15.647,0.999506652355
-53.663,1,265.235,1,4.50918786,,-2.08812,0.0892502,6190.51260279,29.34026135,12.67752253,3.37996185458,22000323.0,1899101.0,False,17.293,16.695,0.999740898609
-53.6744,1,265.242,1,4.39047789,,-0.62546033,0.07942174,4799.21891337,37.63012081,-16.59133336,2.82327529967,22000328.0,1899104.0,False,18.524,17.579,0.0
-53.6731,1,265.236,1,4.39343058,,-1.90333005,0.07034112,6142.57721978,25.7537426,10.09415448,3.31133440243,22000337.0,1899106.0,False,17.184,16.541,0.999788045883
-53.6651,1,265.235,1,4.64737376,,-1.87729977,0.10031516,5860.87885385,60.65055876,29.44671706,3.9181688846,22000338.0,1899107.0,False,18.01,17.339,0.997563660145
-53.6628,1,265.235,1,4.8199298,,-1.81477448,0.16584649,5807.50852604,111.37077741,12.49494485,7.85142842275,22000341.0,1899108.0,False,18.418,17.765,0.99953520298
-53.6645,1,265.24,1,5.10259516,,-2.10639375,0.16680649,5799.25522522,107.4220307,18.19064439,8.79565763192,22000346.0,1899112.0,False,18.523,18.012,0.999614238739
-53.6631,1,265.239,1,1.18729902,,-1.79473976,0.02191219,4781.50501865,15.93687499,22.77529708,0.838003030728,22000352.0,1899115.0,False,10.634,9.597,0.999999701977
-53.6634,1,265.239,1,3.87496417,,-1.46143916,0.20637061,5247.48450058,136.54820079,-84.76680113,9.59810998858,22000353.0,1899116.0,False,15.226,14.74,0.0
-53.6815,1,265.232,1,3.58464298,0.34414869,-1.33279907,0.10613545,5560.92514053,119.78559589,6.94804011,4.6629895592,22000358.0,1899118.0,False,19.93,99.9,0.768110096455
-53.6769,1,265.239,1,4.5709156,,-1.58669055,0.06837413,6030.40395195,40.88798388,9.75921248,4.17212341711,22000423.0,1899133.0,False,17.441,16.847,0.99658125639
-53.6757,1,265.233,1,4.58845316,,-1.84619796,0.13707914,5398.57755377,102.81918883,20.2548185,5.09822425322,22000459.0,1899143.0,False,18.707,17.852,0.999738276005
-53.6743,1,265.244,1,4.70881558,,-2.03067625,0.17158524,4767.9490796,130.33328196,24.29732258,7.10322790834,22000491.0,1899153.0,False,19.244,18.354,0.999518573284
-53.6735,1,265.252,1,4.75844689,,-1.29140893,0.22279524,5534.75271302,194.00405794,12.17450777,7.72455555119,22000506.0,1899159.0,False,18.93,18.136,0.926935613155
-53.6733,1,265.235,1,4.5134237,,-1.78925787,0.0867294,6123.14729721,36.8241255,28.47169676,3.72358185092,22000508.0,1899160.0,False,17.668,16.99,0.998031556606
-53.6734,1,265.248,1,4.41602361,,-1.91419112,0.1269451,6135.59996053,43.47520111,2.74877462,5.68170557385,22000509.0,1899161.0,False,17.504,16.803,0.997973501682
-53.6728,1,265.248,1,4.57931494,,-1.94214677,0.14382102,5502.22264762,121.98840072,23.00801429,5.408308021,22000516.0,1899162.0,False,18.239,17.478,0.999573588371
-53.6726,1,265.245,1,4.5543056,,-1.56784037,0.13648215,5618.74845458,102.3660633,15.3654415,5.19008672689,22000520.0,1899164.0,False,18.26,17.479,0.997650742531
-53.6726,1,265.233,1,4.55533102,,-1.54247038,0.11040405,6010.14359323,64.48776397,15.96631309,6.05906414832,22000524.0,1899165.0,False,17.979,17.259,0.996633470058
-53.672,1,265.232,1,4.47549455,,-1.89332761,0.07750755,6143.94650367,27.06183311,19.4618694,3.02969048552,22000542.0,1899174.0,False,17.369,16.734,0.999878823757
-53.67,1,265.231,1,4.59108366,,-1.92123541,0.12268297,5709.93439816,77.62986399,19.61763888,5.02089292374,22000590.0,1899195.0,False,17.861,17.188,0.999868035316
-53.6699,1,265.25,1,4.59516209,,-1.41658277,0.14914732,5280.76847643,111.4433054,20.21815967,6.13740685776,22000592.0,1899196.0,False,18.938,18.038,0.977812409401
-53.6694,1,265.23,1,4.66306042,,-1.71016182,0.11731188,5999.26092288,75.41345848,11.19096807,5.54911752047,22000604.0,1899207.0,False,18.278,17.56,0.999517440796
-53.6691,1,265.232,1,4.72994293,,-1.67174026,0.22367842,5258.10624605,144.98652328,29.97969531,8.30807938495,22000613.0,1899763.0,False,19.087,18.243,0.995613992214
-53.6685,1,265.228,1,4.55390101,,-1.20912161,0.07302352,6029.5436975,48.44272017,63.42409776,4.29916168283,22000631.0,1899797.0,False,17.859,17.164,0.0
-53.6681,1,265.242,1,4.43534435,,-1.87988292,0.08433716,6106.89375335,33.45678843,21.15624198,3.39114807761,22000643.0,1899236.0,False,17.476,16.793,0.999824285507
-53.668,1,265.232,1,4.24401411,,-1.76259248,0.0450728,5730.58477077,27.57999188,22.59275075,1.88514238596,22000649.0,1899848.0,False,16.991,16.301,0.9997138381
-53.6676,1,265.236,1,4.596237,,-1.81183366,0.15046984,5514.71983329,123.89814518,22.47479368,4.84705894154,22000661.0,1899860.0,False,18.321,17.553,0.999553978443
-53.6662,1,265.241,1,4.82236635,,-1.62399288,0.11171699,6250.65225235,67.2485588,16.97361293,5.06101873603,22000706.0,1899288.0,False,18.219,17.608,0.998816788197
-53.666,1,265.234,1,4.3811234,,-1.60716599,0.0883901,5897.15528146,57.5792299,13.2978483,3.55857336065,22000710.0,1899292.0,False,17.413,16.711,0.998407363892
-53.6661,1,265.234,1,4.67841874,,-1.82833123,0.19269858,5177.96417691,138.73104028,10.94822558,6.37887429719,22000711.0,1899293.0,False,19.072,18.198,0.999468028545
-53.6661,1,265.238,1,4.89106195,,-1.63426679,0.17418576,5712.30095342,130.57920415,9.60722065,7.30585385593,22000714.0,1899296.0,False,18.869,18.168,0.997715592384
-53.6657,1,265.228,1,4.7296225,,-1.8576715,0.16120461,5124.04888239,112.84993404,25.80817773,5.73900160781,22000723.0,1899303.0,False,18.847,18.052,0.999506652355
-53.6656,2,265.225,1,4.66783395,,-1.47832333047,0.0985330808083,5739.65390264,73.7828757069,28.1506236256,4.26274362912,22000727.0,1899306.0,False,18.225,17.521,0.973499238491
-53.6656,1,265.231,1,4.65809498,,-1.9148093,0.15882726,5020.62080209,105.64076486,19.45575407,5.2848144796,22000730.0,1899308.0,False,18.928,18.071,0.999769210815
-53.6651,1,265.242,1,4.49471289,,-0.42221226,0.07295026,5644.13897129,53.31314072,-143.38348642,3.27609870788,22000738.0,1899314.0,False,18.056,17.282,0.0
-53.665,1,265.241,1,4.50562983,,-1.96965048,0.11430128,6176.02630302,39.98194481,19.72403217,4.50219418176,22000743.0,1899318.0,False,17.428,16.798,0.999815165997
-53.6648,1,265.234,1,4.44449935,,-1.81035184,0.0763206,6073.7205017,32.77152455,8.37880809,3.34543835187,22000746.0,1899320.0,False,17.411,16.748,0.999588787556
-53.6647,1,265.243,1,4.73280132,,-1.49995573,0.19393119,5200.76822324,135.40141592,1.78334931,6.17594974746,22000749.0,1899323.0,False,19.315,18.426,0.950955688953
-53.6643,1,265.241,1,4.89656933,,-2.06298478,0.18171038,5458.03244022,134.02278844,15.45104247,6.96468492142,22000757.0,1899893.0,False,18.653,17.998,0.999704539776
-53.6643,1,265.236,1,4.93037927,,-2.38766685,0.20875978,6178.70474335,75.50039672,23.4694601,7.15213733303,22000763.0,1899333.0,False,18.187,17.645,0.998484671116
-53.6642,1,265.242,1,4.21690572,,-1.74935182,0.06006649,6195.22342429,25.59795389,19.16747913,2.66453129422,22000764.0,1899334.0,False,16.756,16.104,0.999680280685
-53.663,1,265.244,1,4.46819132,,-1.69729284,0.10662797,5532.35888833,89.58959719,19.57268799,3.5043398156,22000788.0,1899354.0,False,18.058,17.267,0.999455273151
-53.6629,1,265.243,1,4.6444724,,-1.37726827,0.11211257,5755.39078906,78.48697874,19.68074455,5.02135724661,22000794.0,1899358.0,False,18.386,17.634,0.961045920849
-53.6623,1,265.234,1,5.119179,,-1.63981988,0.19607262,5620.80279595,181.47200334,-1.61401121,7.60212993386,22000805.0,1899366.0,False,20.106,19.31,0.977893769741
-53.6619,2,265.235,1,4.78751649,,-1.54213539072,0.134918688323,5458.75261805,103.601067758,10.4239706655,5.00314380733,22000813.0,1899374.0,False,18.935,18.158,0.994932770729
-53.6613,1,265.239,1,5.39792738,,-2.74059867,0.58469493,6746.00792246,120.80896481,4.86180637,14.8979747272,22000826.0,1899382.0,False,18.393,18.07,0.997060000896
-53.6606,1,265.236,1,4.86491945,,-2.31371098,0.30755012,5134.35128324,233.99272551,18.52593331,10.5988412465,22000838.0,1899388.0,False,19.225,18.438,0.999256134033
-53.6635,1,265.231,1,4.58498581,,-1.51017912,0.28401936,5114.44472918,183.92286784,14.30743582,14.0464196512,23000174.0,1899891.0,False,19.637,18.577,0.990622997284
-53.665275,1,265.2218444,1,4.3772487,,-1.93875978,0.07026934,6240.42537375,28.54869161,7.06358897,2.56435507309,8320.0,264123.0,False,17.057,16.433,0.999594032764
-53.6652991,1,265.220986,1,4.42786673,,-2.00074244,0.08095985,6206.50251739,28.55857067,24.63517485,2.96422452328,8337.0,264140.0,False,17.214,16.585,0.999714612961
-53.6632276,1,265.2212395,1,4.74398823,,-1.60203932,0.15128628,5405.59247112,103.59540739,18.86684425,5.30605665977,8338.0,264141.0,False,19.023,18.201,0.998907089233
-53.6649281,1,265.2202569,1,4.51156748,,-1.87595607,0.0831327,6006.38818052,42.54489538,11.53991552,3.28615995984,8348.0,264151.0,False,17.64,16.967,0.999884665012
-53.6651486,1,265.2198425,1,4.23982722,,-1.99541857,0.05890657,6267.58943843,22.37589542,21.01839367,2.02776575871,8362.0,264165.0,False,16.547,15.958,0.99984806776
-53.6646743,1,265.2197952,1,4.72698147,,-1.47290486,0.20246735,5184.34568458,135.35874365,31.26328252,7.05753218951,8363.0,264166.0,False,19.18,18.315,0.977012813091
-53.6642212,1,265.2202156,1,4.65953374,,-2.11151046,0.15848578,5110.24281146,115.33241542,24.53613898,5.52117954844,8364.0,264167.0,False,18.789,17.962,0.999625742435
-53.6619251,1,265.2197151,1,4.71081267,,-1.61212094,0.14704111,5624.75490359,124.5610907,1.23747873,5.39819424694,8368.0,264171.0,False,18.756,17.968,0.987291574478
-53.6664486,1,265.2195004,1,4.69898135,,-1.99182789,0.17908584,5508.49788655,157.33286997,10.43650899,6.38041369265,8380.0,264183.0,False,18.556,17.802,0.999758183956
-53.6664154,1,265.2186483,1,4.09378967,,-2.14124483,0.09726344,6306.2303551,40.3179967,20.3658946,2.97998111002,8402.0,264205.0,False,16.216,15.617,0.999778866768
-53.662967,1,265.2185167,1,4.68374124,,-1.66444265,0.14723483,5506.99550299,114.19690848,6.69877293,4.85748145929,8404.0,264207.0,False,18.718,17.921,0.998274087906
-53.6637388,1,265.2181264,1,4.54199231,,-1.81718419,0.0822574,5888.36225193,49.69159642,24.40511168,3.06862347272,8414.0,264217.0,False,17.738,17.062,0.999730527401
-53.6625658,1,265.2184769,1,4.62133156,,-1.78445558,0.10014717,5846.22099485,61.57040521,16.67950458,4.11459228793,8417.0,264220.0,False,18.007,17.321,0.999839663506
-53.6635628,1,265.2177821,1,4.32059984,,-2.000771,0.06352398,6187.57102149,22.10199245,11.84271221,2.63758991703,8434.0,264237.0,False,16.89,16.27,0.999889612198
