# Full	  RA		DEC	LID	RA	 DEC	      RV    e	o  Bmag
   69  13 28 25.9  -47 29 05  26101  202.1081  -47.48467    221.4  2.1  1  14.9
   70  13 28 30.1  -47 42 42  26102  202.1255  -47.71173    -93.3  2.0  1  14.7
   71  13 23 25.2  -47 22 44  27003  200.8552  -47.37877    -21.1  0.2  2  13.8
   72  13 26 05.3  -47 21 38  27028  201.5222  -47.36051    233.9  2.4  1  13.9
   73  13 26 23.3  -47 21 30  27042  201.5972  -47.35830     69.2  7.8  1  15.3
   74  13 26 49.5  -47 21 30  27059  201.7064  -47.35845    257.9  5.8  1  15.0
   75  13 28 27.2  -47 47 59  27114  202.1132  -47.79973    221.4  0.9  1  13.9
   76  13 28 36.6  -47 44 20  27119  202.1526  -47.73900    -36.9  2.4  1  15.1
   77  13 28 39.0  -47 28 33  27120  202.1626  -47.47590    232.8  1.7  1  14.9
   78  13 28 19.2  -47 27 32  28108  202.0800  -47.45894    -68.0  1.6  1  14.6
   79  13 28 27.1  -47 26 33  28109  202.1130  -47.44250    242.3  1.8  1  14.9
   80  13 23 50.9  -47 22 24  29001  200.9621  -47.37335    -40.4  2.6  1  13.1
   81  13 26 12.5  -47 22 28  29025  201.5521  -47.37454   1958.8  6.3  1  14.6
   82  13 27 07.0  -47 22 30  29082  201.7791  -47.37494    569.2  6.4  1  14.9
   83  13 24 09.9  -47 22 56  30004  201.0414  -47.38230     -1.6  1.1  2  14.4
   84  13 25 50.0  -47 22 59  30020  201.4582  -47.38317   -655.0  4.6  1  12.9
   85  13 27 06.7  -47 22 57  30102  201.7781  -47.38257     23.8  6.1  1  15.1
   86  13 27 09.4  -47 23 06  30107  201.7890  -47.38493    223.2  6.1  1  15.0
   87  13 23 57.0  -47 23 28  31004  200.9873  -47.39099    107.8  1.0  1  12.6
   88  13 24 10.8  -47 23 39  31005  201.0452  -47.39430      5.5  3.6  1  15.3
   89  13 27 38.6  -47 23 20  31150  201.9108  -47.38879     28.0  9.8  1  15.4
   90  13 28 19.5  -47 26 24  31171  202.0813  -47.43999    235.5  2.3  1  14.4
   91  13 28 39.6  -47 49 58  31174  202.1650  -47.83290    -22.4  2.7  1  14.4
   92  13 26 24.3  -47 23 50  32049  201.6013  -47.39729   2538.8  5.5  1  15.0
   93  13 27 10.1  -47 23 40  32141  201.7921  -47.39438    256.8  5.8  1  15.0
   94  13 28 20.6  -47 20 41  32194  202.0857  -47.34465    232.3  2.9  1  14.4
   95  13 23 17.9  -47 27 54  33001  200.8244  -47.46508    -45.4  2.5  1  15.7
   96  13 23 49.2  -47 24 13  33003  200.9548  -47.40352     18.6  1.2  1  13.3
   97  13 24 04.5  -47 24 35  33004  201.0186  -47.40979     -2.7  4.5  1  16.3
   98  13 24 07.4  -47 24 12  33005  201.0309  -47.40321    237.0  3.2  1  15.4
   99  13 25 56.5  -47 24 12  33028  201.4854  -47.40333    232.4  6.1  1  14.7
  100  13 26 53.4  -47 24 19  33113  201.7223  -47.40530    229.5  3.6  1  14.5
  101  13 28 13.6  -47 27 01  33178  202.0566  -47.45021    232.0  1.1  1  13.7
  102  13 26 45.6  -47 24 55  34125  201.6899  -47.41522     46.8  7.1  1  15.0
  103  13 27 05.8  -47 24 42  34181  201.7741  -47.41173  -2812.6  5.0  1  15.0
  104  13 23 15.4  -47 18 07  35001  200.8140  -47.30204    122.5  2.0  1  15.3
  105  13 24 11.7  -47 25 19  35007  201.0489  -47.42195    -58.5  2.5  2  15.5
  106  13 26 24.9  -47 25 25  35088  201.6038  -47.42352    232.2  4.3  1  14.7
  107  13 26 54.0  -47 25 13  35175  201.7251  -47.42019    238.5  2.0  1  15.0
  108  13 27 33.2  -47 25 14  35244  201.8882  -47.42057     21.2  4.0  1  14.7
  109  13 28 19.7  -47 31 22  35274  202.0820  -47.52271    235.9  2.0  1  14.6
  110  13 24 00.0  -47 25 48  36004  200.9999  -47.43013     16.6  0.2  2  13.2
  111  13 26 34.9  -47 25 32  36094  201.6454  -47.42559    222.7  2.6  1  14.7
  112  13 28 17.7  -47 30 12  36288  202.0736  -47.50332    -14.5  3.1  1  14.7
  113  13 28 20.6  -47 17 00  36289  202.0857  -47.28335    224.1  3.6  1  14.9
  114  13 23 57.9  -47 26 13  37005  200.9914  -47.43700     11.4  1.3  1  14.4
  115  13 27 12.0  -47 26 04  37280  201.8001  -47.43441    243.9  5.3  1  15.0
  116  13 27 19.2  -47 26 06  37298  201.8298  -47.43504    239.0  4.9  1  14.7
  117  13 27 28.2  -47 26 05  37310  201.8676  -47.43482   2192.8  5.4  1  15.1
  118  13 28 35.6  -47 20 26  37342  202.1485  -47.34050    235.8  2.3  1  14.7
  119  13 23 43.1  -47 26 42  38002  200.9297  -47.44499    -58.3  1.4  1  12.7
  120  13 27 07.6  -47 26 30  38293  201.7818  -47.44161    234.1  1.4  1  14.9
  121  13 28 15.4  -47 16 55  38360  202.0640  -47.28200    244.5  2.4  1  15.4
  122  13 28 40.0  -47 45 02  38361  202.1665  -47.75045    227.7  2.2  1  13.3
  123  13 23 46.1  -47 27 16  39001  200.9419  -47.45441    -25.0  3.5  1  13.5
  124  13 23 47.2  -47 35 19  39003  200.9467  -47.58848    -32.3  3.7  1  16.6
  125  13 23 57.5  -47 27 07  39004  200.9894  -47.45187      6.2  1.6  1  14.6
  126  13 25 59.1  -47 27 08  39040  201.4961  -47.45220     17.0  7.4  1  16.5
  127  13 26 15.5  -47 26 55  39072  201.5645  -47.44869  -1829.6  5.2  1  14.9
  128  13 26 23.6  -47 27 00  39097  201.5985  -47.44987    214.2  4.6  1  15.0
  129  13 26 24.1  -47 27 03  39100  201.6006  -47.45089    224.8  3.0  1  15.2
  130  13 26 28.4  -47 26 51  39117  201.6182  -47.44760    245.8  4.1  1  14.9
  131  13 27 20.6  -47 27 10  39397  201.8359  -47.45276  -2022.3  5.4  1  15.0
  132  13 25 13.4  -47 27 40  40011  201.3057  -47.46110    214.2  6.9  1  14.7
  133  13 26 25.4  -47 27 40  40095  201.6057  -47.46104     38.5  5.9  1  15.0
  134  13 27 19.5  -47 27 24  40443  201.8311  -47.45655   -405.7  5.3  1  14.9
  135  13 28 24.3  -47 25 34  40494  202.1012  -47.42616    219.5  3.4  1  15.0
  136  13 28 24.6  -47 23 23  40496  202.1025  -47.38973     17.8  5.0  1  16.5
  137  13 28 30.0  -47 28 59  40499  202.1252  -47.48308    239.1  1.6  1  15.1
  138  13 28 33.9  -47 28 28  40500  202.1411  -47.47435     -1.6  1.3  1  13.6
  139  13 23 15.5  -47 29 49  41001  200.8144  -47.49702    -69.2  0.1  2  14.4
  140  13 23 35.5  -47 27 53  41004  200.8979  -47.46485     11.1  4.0  1  15.3
  141  13 27 16.5  -47 27 53  41457  201.8186  -47.46481    238.0  4.9  1  13.8
  142  13 26 02.1  -47 28 17  42038  201.5087  -47.47126    256.1  7.5  1  14.9
  143  13 26 22.9  -47 28 13  42089  201.5956  -47.47025    236.4  5.4  1  14.1
  144  13 26 24.4  -47 28 20  42098  201.6017  -47.47209    214.6  5.8  1  15.1
  145  13 28 22.3  -47 36 47  42519  202.0931  -47.61298    -14.5  1.3  1  14.8
  146  13 25 58.8  -47 26 54  43035  201.4952  -47.44822    235.1  4.8  1  16.6
  147  13 27 26.2  -47 28 51  43516  201.8593  -47.48079    230.8  7.0  1  14.9
  148  13 27 54.1  -47 37 41  43544  201.9754  -47.62804    235.1  4.9  1  16.7
  149  13 23 19.6  -47 42 48  44001  200.8315  -47.71324    -31.4  2.4 15  12.6
  150  13 24 11.3  -47 29 23  44007  201.0472  -47.48967     25.9  1.8  1  14.5
  151  13 23 28.0  -47 25 59  45002  200.8668  -47.43319    -11.7  2.5  1  15.2
  152  13 23 32.9  -47 25 43  45003  200.8869  -47.42852     21.4  2.7  1  15.4
  153  13 24 35.8  -47 30 46  45013  201.1492  -47.51276    555.4  6.5  1  16.8
  154  13 24 46.2  -47 29 57  45015  201.1925  -47.49926     18.2  3.4  1  14.7
  155  13 27 08.3  -47 29 31  45434  201.7845  -47.49202    228.6  1.9  1  14.9
  156  13 27 44.4  -47 25 58  45512  201.9348  -47.43281    237.9  4.1  1  16.7
  157  13 23 56.6  -47 30 14  46001  200.9858  -47.50401     15.4  5.1  1  12.8
  158  13 26 24.1  -47 30 21  46082  201.6004  -47.50593    224.1  2.0  1  14.8
  159  13 26 38.8  -47 30 12  46170  201.6618  -47.50334    240.0  1.2  1  14.2
  160  13 28 16.9  -47 40 51  46460  202.0706  -47.68070    241.4  1.1  8  13.1
  161  13 25 24.7  -47 29 47  47017  201.3531  -47.49630    244.7  5.2  1  16.7
  162  13 25 32.2  -47 28 43  47020  201.3843  -47.47867    429.2  4.6  1  16.6
  163  13 25 48.2  -47 28 27  47023  201.4510  -47.47427    219.6  5.3  1  16.8
  164  13 25 59.4  -47 38 40  47033  201.4975  -47.64449      0.1  3.8  1  16.8
  165  13 26 26.3  -47 30 49  47097  201.6097  -47.51356    218.7  6.3  1  14.8
  166  13 27 07.2  -47 30 48  47368  201.7798  -47.51326    227.6  6.8  1  15.0
  167  13 27 15.1  -47 30 46  47390  201.8128  -47.51279    -35.0  5.0  1  15.5
  168  13 28 31.4  -47 38 46  47461  202.1310  -47.64609    230.5  0.5  2  15.0
  169  13 23 42.8  -47 24 32  48002  200.9282  -47.40880     -7.0  5.4  1  16.7
  170  13 23 58.0  -47 31 21  48004  200.9917  -47.52257    -52.1  8.5  1  16.2
  171  13 25 53.3  -47 43 29  48027  201.4721  -47.72476     14.0  4.7  1  16.5
  172  13 25 55.9  -47 12 18  48030  201.4829  -47.20503    214.7  3.9  1  16.9
  173  13 25 57.0  -47 31 33  48032  201.4874  -47.52570    226.6  3.6  1  16.8
  174  13 26 27.4  -47 31 15  48091  201.6141  -47.52096    238.6  4.9  1  14.7
  175  13 26 32.4  -47 31 15  48117  201.6350  -47.52078    493.6  6.1  1  14.9
  176  13 27 46.2  -47 30 58  48413  201.9423  -47.51613     17.4  7.3  1  14.1
  177  13 28 15.1  -47 53 48  48426  202.0631  -47.89673    -52.6  2.0  1  15.6
  178  13 23 22.6  -47 28 36  49001  200.8443  -47.47677    -36.3  0.0  2  15.4
  179  13 23 24.7  -47 38 25  49002  200.8531  -47.64036    -43.0  2.0  1  15.6
  180  13 23 38.7  -47 31 29  49003  200.9111  -47.52471    -65.7  4.2  1  16.4
  181  13 25 49.1  -47 31 30  49031  201.4545  -47.52500     30.6 24.4  3  12.5
  182  13 26 23.6  -47 31 42  49076  201.5984  -47.52822    211.9  4.7  1  15.1
  183  13 26 27.1  -47 31 23  49086  201.6130  -47.52312    233.3  1.9  1  14.8
  184  13 27 19.8  -47 31 43  49329  201.8325  -47.52852    246.8  4.1  1  15.1
  185  13 28 23.2  -47 31 05  49372  202.0966  -47.51797    -32.3  0.7  2  15.1
  186  13 28 29.5  -47 29 46  49375  202.1231  -47.49623    -28.7  0.5  2  13.5
  187  13 23 19.2  -47 29 39  50001  200.8302  -47.49413    -28.0  5.1  1  16.2
  188  13 23 54.5  -47 32 09  50002  200.9770  -47.53572      3.3  3.0  1  13.6
  189  13 25 32.5  -47 29 34  50013  201.3856  -47.49271    220.8  3.4  1  16.8
  190  13 25 48.9  -47 28 05  50020  201.4539  -47.46809    225.2  4.1  1  16.5
  191  13 25 50.1  -47 31 59  50021  201.4586  -47.53295    -84.8  4.5  1  15.3
  192  13 26 18.2  -47 31 51  50060  201.5759  -47.53088    -77.9  5.0  1  15.1
  193  13 26 42.8  -47 32 05  50136  201.6783  -47.53475    925.2  3.2  1  14.9
  194  13 26 50.4  -47 32 13  50177  201.7102  -47.53698     38.0  5.5  1  15.0
  195  13 26 52.6  -47 32 11  50188  201.7192  -47.53645    222.6  4.0  1  13.7
  196  13 27 14.8  -47 31 53  50277  201.8117  -47.53128  -2262.1  4.5  1  14.9
  197  13 27 17.1  -47 31 51  50284  201.8214  -47.53084  -1182.7  4.5  1  15.0
  198  13 28 19.0  -47 19 36  50327  202.0792  -47.32659    244.9  1.0  1  15.1
  199  13 28 33.8  -47 33 51  50330  202.1410  -47.56415    240.9  1.2  1  13.3

  200  13 26 03.3  -47 25 23  51033  201.5138  -47.42315    -87.6  7.4  1  16.9
  201  13 27 10.2  -47 32 35  51208  201.7925  -47.54304  -2464.7  7.2  1  15.0
  202  13 28 00.7  -47 25 35  51268  202.0029  -47.42640     19.3  2.2  1  16.8
  203  13 28 30.4  -47 24 55  51277  202.1266  -47.41536     22.0  1.0  1  14.2
  204  13 23 34.7  -47 32 49  52002  200.8947  -47.54688    -21.7  3.7  1  14.3
  205  13 24 02.3  -47 33 03  52006  201.0097  -47.55075     21.2  1.6  1  13.9
  206  13 26 23.2  -47 32 54  52059  201.5966  -47.54845     27.5  5.2  1  15.0
  207  13 27 03.5  -47 32 45  52168  201.7646  -47.54580    235.2  1.8  1  14.3
  208  13 28 15.3  -47 47 35  52229  202.0638  -47.79316     -1.2  7.8  1  16.3
  209  13 28 39.2  -47 09 14  52232  202.1633  -47.15392    -22.7  1.6  1  14.2
  210  13 24 03.0  -47 33 34  53002  201.0127  -47.55938     -3.3  0.9  2  14.2
  211  13 27 16.5  -47 33 18  53173  201.8188  -47.55492    232.6  7.0  1  14.8
  212  13 27 17.7  -47 33 17  53174  201.8239  -47.55465  -2814.7  6.1  1  14.9
  213  13 27 28.3  -47 33 21  53183  201.8681  -47.55581    -34.1  2.4  1  15.2
  214  13 27 31.2  -47 29 45  53184  201.8800  -47.49581     22.3  4.5  1  16.9
  215  13 28 39.1  -47 25 32  53213  202.1631  -47.42561    244.5  1.4  1  14.9
  216  13 23 11.5  -47 25 46  54001  200.7978  -47.42943     11.9  0.5  2  13.7
  217  13 27 24.3  -47 13 19  54176  201.8513  -47.22203    253.4  4.4  1  16.6
  218  13 28 24.8  -47 31 02  54199  202.1033  -47.51735     30.8  1.3  1  13.5
  219  13 25 31.6  -47 34 16  55015  201.3818  -47.57112   -809.1  5.8  1  15.2
  220  13 27 15.2  -47 34 09  55143  201.8134  -47.56928  -2467.3  4.6  1  15.0
  221  13 27 38.4  -47 34 15  55159  201.9098  -47.57073     14.7  6.5  1  14.8
  222  13 28 15.2  -47 25 48  55167  202.0632  -47.43007    229.9  1.5  1  15.2
  223  13 28 17.4  -47 25 10  55168  202.0723  -47.41949    237.3  0.5  7  13.8
  224  13 28 32.1  -47 25 16  55173  202.1339  -47.42114    240.6  1.5  1  13.8
  225  13 23 21.8  -47 24 30  56002  200.8410  -47.40831    -13.5  3.7  2  15.3
  226  13 23 34.3  -47 34 43  56004  200.8930  -47.57859    233.2  3.1  1  15.4
